collocate,raw_frequency,MI
cared,5,4.5600262421334135
moorland,2,6.308598268824445
threw,6,4.298789633107601
chest,1,3.4249463211816096
shrink,1,4.517987564800264
went,1,0.1350521796913472
cast,4,3.9379861999343784
bitter,1,2.8964015184305163
blame,1,3.2537562187289217
smarting,1,6.452847877668992
wound,1,3.373500423870529
knuckles,1,5.506251796299509
stepped,1,3.073686384406017
forward,1,1.9254490344975828
trustin,1,8.612332127022365
hoping,1,4.127448106908775
legs,1,2.6324816983093084
laughing,8,4.5169424533928035
body,2,2.5649001687786863
fetched,1,4.3173168693381125
viler,2,8.457032681991233
less,1,1.3443143241805366
doones,2,5.0946751336453415
proffered,1,5.521289673664048
adding,1,4.285994398209072
hav,3,9.420966130978343
translated,1,5.095823898849215
means,1,1.8465271601622404
dares,1,5.521289673664048
gratitude,6,5.02308251385727
profuse,1,6.127425477234365
slaughter,4,6.488626246631301
filled,1,2.4327756666590914
desire,1,2.0855242957830513
ness,4,7.538448371129979
pause,1,2.650760135163274
five,1,1.6808857647542534
victims,1,5.076215427460839
also,1,1.23324723048959
yourself,1,1.572930372518768
hout,4,8.896571855283172
asking,1,2.7567004695271846
shame,1,2.651618136073911
hiya,1,6.877731071634258
produced,1,3.209304456158088
follow,2,3.082415868773807
rezu,2,5.346697025698238
aye,1,3.7629094265098284
bearer,2,5.64076889624879
goroko,3,7.000598002327914
halfway,1,5.997372348986167
wish,4,2.6148283813751982
expose,3,6.296400985581384
hottentot,1,5.536557145794838
risks,3,6.2132880890201205
whe,2,9.01779723513053
changed,1,2.266695766193769
charged,2,4.804520872048172
black,1,1.2106960493248236
sp,1,9.018947321513766
fared,1,4.966012287327224
instructed,1,4.8746625087389965
panoplied,1,9.710944415690474
recognised,1,3.6947872559921207
batt,2,8.79465368381632
past,1,1.6275320868384082
fashion,1,2.6317600210808063
molly,2,2.572434166108792
finish,2,4.369856609247745
shown,1,2.87047902559612
sorry,1,2.148374833659345
horrible,4,4.469731204819499
deceitful,2,6.342499820500127
willing,1,3.238598121189574
cynthia,1,2.678320154662468
letting,1,3.564615158021577
papa,1,2.4773396244338244
conversation,2,2.7925852127337087
acutely,2,5.937034712391963
ther,1,7.002894214588264
discover,3,4.566984646927464
penetrating,1,4.783690730533269
eunice,2,4.663149918867312
prepared,2,3.4390112506490134
storm,1,3.200349172428984
burst,1,2.687185460952031
triumph,1,3.244799691452855
showing,1,3.1655947553560546
force,1,2.405084383006465
character,3,3.0984008910510594
endured,1,4.586980436287216
bitterest,1,5.685592724955325
knit,1,4.805669637252045
trim,1,4.858914151770858
dalesman,1,7.513719838354255
clad,1,3.487536072798352
holiday,2,4.28045002153216
raiment,2,5.065404751345229
girt,1,4.931820922578945
gems,1,5.328917781016592
price,1,3.354836754994583
therein,1,3.805582567635904
attired,1,5.08712168878944
deed,1,3.8416475025567
image,1,3.109302088078281
golden,1,2.8975516048137533
bride,1,3.1437644922644576
mostly,1,3.97115150351124
suit,2,3.6321560404108175
arrayed,1,4.967162373710462
banners,1,5.420484974542084
nurtured,1,6.715212142136483
big,1,2.0621257369760535
naughty,1,4.417639590965982
pathos,1,4.843409965234892
cos,2,6.451699112465119
maudlin,1,6.37873990551527
humorous,3,5.803314186152774
idiot,2,5.193456678205125
pothry,3,10.114113311538288
ruffian,1,5.189155838641434
impetuous,2,5.850214704649879
stumble,2,6.819423892590437
strongest,1,4.3649869713562435
aristocracy,1,4.629540050706011
impertinent,3,5.9094206921473225
longer,1,1.9019611658242355
artless,1,4.882630678388173
days,1,1.0624997562900331
club,1,3.351370547018097
opinions,1,3.553965430104919
blunders,1,5.949744299996912
broadbent,1,6.4920685908222735
styled,1,6.1555963542010605
ies,2,10.402942831046547
virtues,1,4.231455578731721
v,2,4.974745967295979
doctor,1,1.7678716984125413
comeliness,1,6.343648585704
jolly,5,5.314199048757685
presented,2,3.7512285668970726
broader,4,7.265155036130297
fairly,1,3.1991990860457467
threshold,1,3.955202202103562
gibing,1,7.919184946462419
describing,1,5.019596533461331
abercrombie,1,9.710944415690474
received,1,2.075824898694338
enemies,2,4.430281984381159
numerous,2,4.98240783177426
uncompromising,2,6.7393811849169
policeman,1,3.967941227880992
x,3,5.592324734489249
warlike,2,6.413958784482272
unsteady,1,5.819124117579848
hullo,1,5.056984065532951
sufficed,1,4.95735422458411
rogue,1,4.7480997854305675
abject,1,5.354235589000883
shuffler,1,9.01779723513053
struggling,2,4.620266413920683
hardship,2,6.18343512587044
overcoming,1,6.452847877668992
object,1,2.3374654868547666
bachelors,1,6.276957211205328
lot,1,2.7555490589221425
befell,1,4.890662850085437
arthur,1,2.497590087922568
pe,1,8.612332127022365
hundreds,1,3.7997429070404833
despise,1,4.061970177529268
overcame,1,5.066553516549102
twelve,1,3.01391016802399
excitement,2,3.559276117042157
pains,1,3.8732139685245346
privat,1,9.710944415690474
protector,2,5.828231852543164
news,1,2.299388127879311
kid,2,6.0209161963726645
quacks,1,7.408359322696429
villain,2,5.0369668160246945
constant,1,3.5084088985025517
activity,3,5.3911600898938135
fair,1,1.7554491784139843
delightful,1,3.2647886395324983
smiled,1,2.0097868648115793
worse,2,2.8691410700355835
ken,1,5.462449173641115
self,1,1.7047274340903815
defense,1,6.452847877668992
glory,1,3.250626325719994
drank,1,3.2747940473210466
freely,1,3.58626102479627
leaned,1,3.137264248729829
shallow,1,4.437944857126728
sailing,1,4.604998941789894
keel,7,7.821340288968931
slow,2,3.425661489415799
tolerably,3,5.970978585146756
rowland,6,4.4081504938458895
performed,1,3.930200899898145
devotions,2,7.070738320871342
cheerily,1,5.448264538649159
certainly,2,2.364934205777182
penalty,1,5.256597119436966
perfection,1,3.9028019257100306
roderick,1,3.053951992995116
really,1,1.1408251257062167
seat,1,2.3462816648642395
thinks,1,2.8705626304403316
cle,1,9.710944415690474
weak,1,2.7357464316259628
move,3,3.7233436452021635
garland,1,4.076154812521225
groped,1,5.3802110754041435
dusky,1,4.083323301999838
bells,2,4.722770222029479
ringing,1,4.090543549973324
jubilee,1,7.919184946462419
mid,3,5.539402333034905
ocean,4,5.704724702802891
reward,1,3.7120078537437915
repeatedly,2,5.948595534793038
snubbed,1,5.685592724955325
senses,2,4.3770768572212315
faith,2,3.249786093371043
manhood,1,4.450555723773868
hitherto,1,3.2156788597534662
appears,1,3.687496822729442
subsequently,1,5.10692431608562
bathe,1,5.434278296674419
unknown,1,3.0840531258941786
race,1,2.9847110133317276
job,1,3.2021752787187925
ustane,1,5.368289080220028
af,1,6.37873990551527
tone,1,1.8088268694140268
loves,1,3.2632051079268543
leo,7,5.758337473632254
tho,3,7.671766276169084
cover,1,3.4475461530988505
natural,1,2.1682916345722023
terrors,2,5.505103031095635
unconcern,1,6.938355693450693
slay,2,5.316495261018035
strength,1,2.274251969895874
affection,1,2.740425897347922
devotion,2,4.447105461581716
touching,1,3.3865854533091633
terms,1,3.0413281812278377
bravely,2,5.113088268514207
greek,1,3.8388266262150585
impulse,1,3.200686075167325
catholic,1,4.242884274555343
sh,2,7.002894214588264
faded,1,3.6899210663409483
drooping,1,4.667519298771228
leaves,2,3.2991261479805774
blossoms,4,6.166542747462187
maketh,2,6.792024918402322
charteris,1,5.056984065532951
slim,1,4.251358901546316
fanks,2,8.611183361818492
startling,7,6.323247721247221
dis,1,6.309747034028319
mastering,1,5.904281925920155
agony,1,3.658855246766058
sandy,2,5.5354083805909635
silent,1,1.8233849778916975
unflinching,1,6.022064961576538
shore,2,3.8662512334552415
dovercourt,1,7.919184946462419
daily,1,3.0313452298460914
mirror,1,4.023969059350654
smiling,1,2.3267750638488596
gazing,1,3.2828391430058783
funeral,2,4.778925324859208
pile,1,4.1088255948107735
admired,1,3.411995168834532
express,1,3.1570110116646632
rajah,1,4.667519298771228
unworthy,2,5.000265449174267
associate,1,5.115824565555885
malay,1,5.7597006971090465
generally,1,2.7790282045434513
understand,1,1.4865128424693166
dress,1,2.0887698208728525
shines,3,6.088761620803139
maroola,1,6.766505436524034
reckless,1,4.13879038351271
events,1,2.9253567706825447
fearless,1,5.095823898849215
barrels,1,5.600070551517163
tormented,2,5.658010702683296
laid,1,1.9740422043843957
powerful,1,3.458648608805195
br,1,8.32580014095382
rid,4,4.922095835208477
groan,1,4.474502452860525
foolish,2,3.628725505314028
weapon,1,4.1312145897042525
honoured,1,4.264207044024165
republican,1,5.4914367105143675
po,1,7.632652960393876
tower,1,3.656505069421104
sympathy,1,2.7612797336311274
madam,1,2.9130040027155437
continue,2,4.462771578326115
blush,4,5.253154775245994
somewhat,2,2.9124134289858348
thrashing,1,6.309747034028319
sighed,1,3.1412115397341274
pr,2,8.458181447195106
absurdly,1,5.245036297035891
proud,1,2.319690765564583
ancestry,1,6.10002650304625
bulldog,2,7.630354108806765
savage,1,3.4475461530988505
lustful,2,8.611183361818492
favourite,1,3.255745852350352
jealous,1,3.482433412099291
hal,1,5.115824565555885
family,1,1.3834019185281445
rate,1,2.323766642496605
lo,2,4.719363063707864
expedition,2,4.7399823509106005
utmost,1,3.581894205629929
four,7,3.695609412926159
nobly,1,5.006022517464334
sickness,1,4.469197400630832
dead,1,1.375224864788756
comes,1,1.908924025287705
unwounded,1,7.408359322696429
unless,1,2.3610707109521374
fatal,1,3.413835095756539
unlucky,2,5.0369668160246945
qualities,2,4.441937491423273
instinctive,1,4.866757329231883
agamemnon,1,7.513719838354255
beg,1,2.8931138442363245
commanding,1,4.592950603273719
captains,6,6.8441563707541
wolfe,1,4.816558850607651
wolves,2,6.342499820500127
succour,4,7.33259631692583
humble,1,3.239355216326479
rescue,1,4.223156775917025
terwards,1,9.710944415690474
lavender,1,5.268293159200158
seclusion,1,5.085971602406204
laced,1,5.536557145794838
alive,1,2.608280464408911
bravest,1,5.6713473827240115
lol,1,8.612332127022365
rich,3,3.2401449119078727
jovial,1,5.462449173641115
bred,4,5.133937224926742
topers,1,8.324650054570585
accursed,1,4.966012287327224
action,2,3.38543668810529
regiments,2,5.658010702683296
pu,1,8.324650054570585
affectionate,1,3.47457482548677
girls,1,2.152352126418598
jewel,1,4.713732141926359
flinging,4,6.152154010010088
lap,4,5.060710210820591
darling,1,2.4658945781879518
poker,3,6.2889182136927815
nobleman,1,3.956650944899388
lordship,2,3.8700004116199986
didn,1,1.6766374793509864
disconcerted,1,5.292103807893876
douglas,1,6.82057265779431
mamma,1,2.705155396436972
theo,1,3.9028019257100306
acknowledges,1,6.532890585342529
witty,5,6.849887045463085
reason,1,1.663115058232633
shou,1,9.710944415690474
sun,1,1.7566694131610399
mohacz,3,9.708648203430124
trumpets,2,6.19825021165558
alarms,3,7.143698845968587
comported,2,8.205718253710327
bassa,1,9.01779723513053
trans,1,8.324650054570585
eads,1,9.01779723513053
piteous,1,4.983556596978134
howe,1,6.156746440584298
commodore,1,7.073037172458453
rowing,1,5.616599853468374
barge,1,5.819124117579848
huzzaying,1,9.01779723513053
caught,2,2.794725058296208
commoner,1,5.600070551517163
nursed,1,4.783690730533269
pert,1,5.583810030645383
frankness,1,4.680506494298039
glorious,1,3.4847349090875706
characterised,1,7.071887086075216
sail,1,3.794742353083039
months,1,2.242431144194138
quitted,2,4.782541965329396
rant,2,7.694892629944336
err,1,5.926754781772213
game,1,2.841929965024768
played,1,2.8021896363752536
armi,2,9.709795650486601
handful,1,4.835747092489323
exerted,1,5.650501405144055
tattling,1,8.101506503256374
meddling,1,5.7597006971090465
rinaldo,3,10.114113311538288
slew,1,5.10692431608562
turk,1,5.839743404782584
richer,1,4.713732141926359
plead,1,4.820595287468721
erota,1,9.710944415690474
mounon,1,9.710944415690474
gladly,1,4.326449352901386
accept,1,2.8246734531133906
performances,1,5.650501405144055
acquaintance,1,2.756305550809487
smith,1,4.915153870093733
traitor,1,4.588130522670453
fort,1,4.13236467608749
indian,1,3.5403939046627966
entertaining,2,5.711594948817402
auspicious,1,6.415107549686145
event,1,3.4003596929207975
inserted,1,5.7219603691262
dai,1,8.324650054570585
foun,1,9.01779723513053
governor,1,4.0228864583546935
virginian,3,5.608763460832408
stones,1,3.126153023304758
thump,1,5.798921410262328
demeaned,1,7.313049142892104
palm,1,4.1162330360886354
habit,3,3.97537620636851
battling,2,7.3119003776882305
errors,2,5.59892178631329
stoutly,1,4.983556596978134
delivered,1,3.5962023765906777
hagan,2,6.098877737842376
parson,1,2.7806226964742584
cold,1,1.7148679342619202
revolution,1,4.62334808045809
fal,2,9.016648469926656
perfectly,1,2.269016127725197
forge,1,5.280127616847161
untouched,1,5.304225168426221
whilst,1,3.1247727608357994
appointed,1,3.8332086339108353
fiddled,2,8.457032681991233
idle,1,3.533000301639874
respective,1,5.616599853468374
nations,1,4.720511828911738
uniform,2,5.032304802918883
sixty,1,3.8878985202074556
leader,2,4.426591921748613
assault,5,6.642966329655763
montgomery,1,7.765034266635161
campbell,1,6.214436854223994
rampart,2,7.184067006178346
encounters,1,6.276957211205328
daring,1,3.9575036990918417
unceasing,1,6.877731071634258
obey,1,3.8332086339108353
helen,1,2.2137786313067305
pretended,1,3.9972116101811053
situation,1,2.9621444437419933
ce,1,5.147746310605876
wonderfully,1,4.086926909503136
explorer,1,7.408359322696429
ess,1,6.575450199761325
fascination,1,4.569280859187814
scotch,1,4.506937728613679
fuel,1,5.552061332330802
burnt,1,3.8193002038647035
sank,1,3.1947513396475102
laugh,3,3.2185664269720533
nothin,1,5.056984065532951
í,1,3.6425188274463642
shuttle,2,7.267448615117397
bones,1,3.628725505314028
climbed,3,5.231311388951918
despair,2,3.794942205750459
slunk,1,5.552061332330802
labour,1,3.5413336831990185
traveller,1,4.3173168693381125
gregory,1,3.861619635743615
shadow,1,2.4626104007800733
nursing,1,4.635770600456647
chambray,1,9.710944415690474
surnamed,1,8.101506503256374
awe,2,4.511298619220775
inspiring,1,5.536557145794838
lenny,1,4.197515669525492
ferocious,1,5.476837911093215
fel,1,9.710944415690474
ces,1,6.666421977967051
namely,1,4.300448450218672
intercede,1,6.715212142136483
antagonist,1,5.997372348986167
roofs,1,4.611077987866276
survey,1,4.7342106732699
human,3,3.04332490042083
toiling,1,5.860796813980416
roused,1,3.4926557425790143
undisciplined,1,6.82057265779431
downfall,1,6.022064961576538
aided,1,5.304225168426221
strife,1,4.835747092489323
leonard,1,2.4062344693897026
rising,1,2.570491372589316
worlds,1,4.648349382663508
faculty,2,5.346697025698238
suffer,1,3.2401449119078727
patience,1,3.2632051079268543
pilgrim,1,5.095823898849215
crusader,1,7.148296555217217
rejoiced,5,6.03259143537968
ance,1,7.631502874010638
anima,3,8.727818950418397
foe,1,4.217882972349926
physically,1,4.858914151770858
respects,1,4.312781714172722
joined,1,3.2187045806700034
armies,2,6.0209161963726645
flattery,1,4.983556596978134
coward,1,4.174760235055175
writer,1,3.729530204435994
nowadays,1,4.349652249981049
pertinacious,2,7.837993473585009
struggle,1,3.3096717147439385
har,3,10.80840793915471
ration,1,8.324650054570585
inclined,1,2.987111974869266
marmion,1,7.513719838354255
uncommonly,1,4.629540050706011
tricky,1,7.408359322696429
united,1,4.010500842299788
exertions,1,5.36713899383679
darkened,1,4.097816309302404
mode,1,4.058455235421824
turns,2,4.287050705563512
dismayed,1,5.280127616847161
stone,1,2.1666123076367865
serving,1,4.412627049142437
count,3,3.578146614304932
cry,2,2.9125192064551397
lifted,1,2.441781615994687
smile,1,1.6243028673776028
frankest,1,7.226037765902475
lip,1,3.5075367395050217
drill,1,5.997372348986167
sickly,1,4.851132011328803
dreams,1,3.185914757847012
sensitive,1,3.7866886182759423
poet,1,3.2958474565188793
recognized,1,3.770773162970043
woul,1,9.712094502073711
paralyzed,1,5.904281925920155
visible,1,3.196231724817945
minister,1,3.042716167273071
public,1,2.1655546660786507
quarrel,4,4.718771612791296
tickled,2,6.618753197128285
reality,4,4.9496107984937465
until,1,1.6101137702205188
petals,2,6.113632155102029
swept,1,3.4268102546196726
triumphantly,1,4.8987600603180566
ponies,1,5.4914367105143675
rattled,1,4.54615844176696
sycamores,1,7.765034266635161
ter,1,5.6177499398516115
discreetly,2,6.126276712030491
ain,1,3.2202208811879673
rolled,1,3.2308998537638214
lengthened,1,5.740652502138353
winged,1,5.304225168426221
chestnuts,1,6.214436854223994
candles,1,3.773408210608048
erect,1,3.9395032925604583
aps,2,7.765034266635161
saxton,2,6.689370764342239
spring,1,2.731311235522365
south,1,3.1056464947422726
town,1,1.657453461700984
niggers,1,5.779118782966148
please,1,1.8670700848322277
sirí,2,10.402942831046547
minutes,1,1.8889004075048552
hard,1,1.3861359348373496
handed,1,3.182986498067924
stern,1,3.308520304138897
implacable,1,5.9732747974071065
faithful,1,3.0717629856289963
single,1,2.6128927585206196
righteous,1,5.506251796299509
resistance,2,5.065404751345229
encroachment,1,7.919184946462419
sentiments,3,5.269926225079697
maintained,1,4.387934436552066
tree,3,3.3416084641361086
late,1,1.7750770125582582
autumn,2,4.326449352901386
frosts,1,7.004044300971501
winter,1,2.8493365890223106
noticed,6,4.557719264168036
building,1,3.358315019370908
combat,2,5.777970017762275
considerate,1,5.056984065532951
potent,5,6.838458349639462
admiral,2,4.28379417729947
horatio,1,7.919184946462419
lonely,1,2.9424512040418453
watcher,1,5.476837911093215
unshaken,1,6.575450199761325
fanaticism,1,6.37873990551527
oldest,2,5.255448354233093
poorest,2,6.665273212763178
worst,2,3.3937797289431906
prove,2,3.850434944011956
roaring,2,5.249651236548767
trade,1,3.472619790650967
since,1,1.0231649236987033
strether,1,2.7453367108768694
depletion,1,9.710944415690474
sweeping,1,4.443086256627146
usual,2,2.6958801756760735
landmarks,1,6.619901962332158
chad,1,3.2510399613129395
gain,1,3.516539024585802
menace,1,5.200084909173625
philosophically,1,6.715212142136483
wouldn,1,2.195117277469391
lessen,1,5.600070551517163
support,2,4.1039935841906034
wondrous,1,4.422677384995939
expertness,1,9.01779723513053
presenting,1,4.915153870093733
hers,1,2.5856613241797635
vionnet,3,5.659766015284781
sarah,1,3.7551070462256435
pocock,1,4.931820922578945
deal,1,1.7761493987200108
recurrent,1,6.415107549686145
alarm,1,3.4305485767302795
possibility,1,3.631011220594884
dignity,1,2.9118885536316785
passage,1,2.729009738534086
alley,2,5.658010702683296
stared,1,3.0016400754321757
originally,1,4.7342106732699
waymarsh,1,4.189483497828228
remarkably,1,4.629540050706011
launched,1,5.157067524089934
effect,1,2.2390123374453523
breathed,1,3.682665895459776
acknowledge,1,3.89201157172135
fulness,1,5.280127616847161
frequency,1,6.82057265779431
intention,2,3.811047062107983
legged,1,4.783690730533269
humanity,1,3.858741935916
reeking,1,6.073358255964089
miles,2,3.238598121189574
contact,1,4.051462199930853
mexican,1,4.741131116114474
shan,1,3.60392152794822
kate,1,2.827481829277382
ir,1,9.712094502073711
property,1,2.730868475128711
hate,1,2.6979286260508446
americans,1,5.136233437187092
communion,1,5.36713899383679
surprise,2,2.997447167847074
knows,1,1.9102941001647393
marching,2,5.433129531470546
adi,2,7.3119003776882305
sn,1,8.612332127022365
strode,1,4.247112610664864
cheerfully,1,4.170830956915285
evening,1,1.293129668254516
burn,2,4.726189028778265
vill,1,9.01779723513053
awfully,1,3.9457533129056297
wasn,1,2.6838930700157073
destroy,1,4.054952604870622
ram,1,3.10005346724062
pardon,2,3.37829380059291
palms,1,5.10692431608562
morning,1,0.8899197411276322
sta,1,5.839743404782584
hast,1,3.1384143351130662
speech,1,2.2731492940185425
wilt,2,4.2544745351288995
wil,1,8.324650054570585
rash,1,4.611077987866276
touch,1,2.2707741123560945
gun,1,3.619634533612776
shine,2,5.060608579081736
dirt,1,4.776470482559783
drunk,1,3.4883681476191057
tied,1,3.5350771455847134
swear,1,3.460190618907823
gives,2,3.9259704681568635
blade,1,4.331047062150015
across,2,2.297577079995234
border,1,4.88378076477141
admitting,2,6.046234004356955
mis,2,6.847594769557133
dying,1,2.9574904025857496
blond,2,7.001745449384391
supremacy,1,5.926754781772213
leaving,1,2.2684516928960337
cipriano,1,3.7577010814026903
president,1,4.383068246900893
rank,1,3.002860331837405
betray,2,4.901684620501819
wants,1,2.5905000432979866
comfort,1,2.4302472203057333
womb,1,6.127425477234365
caterina,1,7.145995058228937
luckless,1,5.882303019201379
calamity,2,5.135084671983218
splay,1,8.324650054570585
spoken,1,2.189764600105256
nell,2,6.154447588997187
need,2,2.4997567541653245
bert,1,9.710944415690474
dunn,1,8.101506503256374
appointment,2,4.685915129640325
listened,1,2.589691962445933
frighten,1,4.385369743889172
jew,1,3.4354510127320674
rubbed,1,4.1211075215628545
pentonville,1,7.513719838354255
ace,1,6.877731071634258
partner,1,3.8732139685245346
wind,1,2.0918797314992563
pau,1,7.765034266635161
bestowed,1,4.3218726858739736
ind,1,9.018947321513766
edward,1,2.8112213084056017
leeford,1,7.765034266635161
quivered,1,4.667519298771228
shock,3,4.4811110189431345
murderer,1,4.557652821192695
lifeless,2,6.112483389898155
likely,1,2.1420487522834786
eager,2,3.5677582448992444
amusing,1,4.01385092918507
tha,1,3.774558296991285
coping,2,7.267448615117397
moved,1,1.961340579600144
nearer,1,2.789450610597824
meant,1,1.994038280392086
daughters,1,3.306365926609439
perforce,1,5.280127616847161
disappoint,2,6.259808104655014
final,1,3.5003443386658213
unseen,1,4.065497518047237
terrified,2,5.215557025205792
withal,1,4.331047062150015
chop,1,5.280127616847161
entombment,1,9.01779723513053
antony,1,3.7194798685824924
sped,1,4.95735422458411
foundation,1,4.9924455443953795
ight,1,9.710944415690474
crusaders,1,6.938355693450693
arrived,1,2.5594589517857393
sore,2,4.401527953085396
seraphine,1,4.52355860984972
wedded,3,5.738356289878002
greatly,2,3.9259704681568635
intellect,1,3.7371348038212133
stamp,3,5.534260933534487
plans,1,3.4456432029527644
capture,1,5.028813188566255
ide,1,9.710944415690474
twinkling,1,4.755117358089214
forced,1,2.881150678178049
nun,1,4.629540050706011
consent,1,3.2111573750346203
break,1,2.479657411362859
ninety,1,5.2111347453602095
odd,1,2.88223234404879
gaiety,1,4.392824421846258
play,1,2.0170070901812025
ety,1,9.01779723513053
lay,1,1.2672569728496148
lest,1,2.987111974869266
sorrow,1,2.7411537457888846
miracle,1,4.569280859187814
prayed,1,3.830411429289774
rotting,1,6.343648585704
gallop,1,4.741131116114474
walls,1,2.664297137841719
surround,1,5.616599853468374
tenderest,1,5.567809689298942
wonders,1,4.611077987866276
elbows,1,4.496008658081489
baggage,1,4.940259791224809
travels,1,4.727337793982138
horseback,1,4.490588590612149
amazed,1,3.9917827254663
amaze,1,5.633406971784755
addressed,1,2.897499816179579
rescuer,1,7.408359322696429
service,1,2.335062267475462
ridden,2,5.188007073437561
ned,1,5.406879322486304
entire,1,3.896813883865408
confidence,1,2.642772415302433
icon,1,5.860796813980416
seventy,1,4.422677384995939
worked,2,3.6839296766612866
harvest,1,4.242884274555343
crowd,1,2.828506944692627
cheered,1,4.648349382663508
gushing,1,6.415107549686145
transport,1,5.096973985232452
instance,1,3.145679445655113
miner,1,6.666421977967051
rough,1,2.860909574579969
fur,2,5.033453568122757
hunter,1,4.517987564800264
science,1,3.8276220272021955
maker,1,4.61834430126695
stiff,1,3.3618054243106767
upper,1,3.2416940988947016
thunder,1,3.704591256088742
livid,1,5.115824565555885
weight,1,3.0815811622530256
roun,1,9.710944415690474
tea,1,2.0247821121975687
pot,1,3.682665895459776
inscription,1,4.95735422458411
suan,1,5.434278296674419
isco,1,6.10002650304625
sat,1,1.0102491385252372
helps,2,6.085454717510236
poverty,1,3.4659877365921488
abolish,1,6.82057265779431
address,2,3.570989265480691
husband,2,2.0768728949005566
leave,1,1.2034247589562412
altogether,1,2.397724028600173
unable,2,4.011025717653944
absence,1,2.84714102423752
meaning,1,2.6326028361328038
rise,1,2.888747025069984
bristo,1,9.710944415690474
morrow,1,1.9344093875052342
alf,1,6.575450199761325
mile,1,3.4113087074104675
homeward,1,4.687063894844198
road,1,1.6774634691506056
thumping,1,6.127425477234365
satisfied,1,2.96924372103842
confessed,2,4.582859900694184
acquitted,1,5.997372348986167
works,2,4.206498703252025
con,1,5.506251796299509
busk,1,5.997372348986167
plate,6,5.294437693021622
counting,4,5.560406943891872
baroness,1,4.193491519225767
reproachfully,1,5.667893147855924
maids,1,4.094173318023903
spanish,1,4.086926909503136
armada,1,7.765034266635161
hooker,1,6.938355693450693
thinking,1,1.5787783424011912
shattered,1,4.62334808045809
cleared,2,4.339157622358938
lesson,1,3.564615158021577
note,2,2.9202610028918947
englishman,1,3.5185819262156026
earned,1,4.5191376511835015
cheeks,1,2.726228095572209
completely,1,3.3007695337243073
troy,1,3.9488930329102976
slight,1,2.647896252302302
flagging,1,6.877731071634258
hot,1,2.3139958130694604
hasty,1,4.034190613422193
paper,1,2.1307549977459335
penelope,1,5.949744299996912
kissing,1,3.858741935916
adam,1,2.471729441910669
bede,1,5.2111347453602095
authority,1,3.368822996969323
ling,1,7.313049142892104
forbearance,1,5.280127616847161
outspoken,3,7.629206661750288
justice,1,2.8233918440258567
content,1,3.0606653671030526
sim,1,7.313049142892104
sense,1,1.4672351061624558
unloved,1,7.408359322696429
ew,2,9.304330542378437
stoniton,1,5.904281925920155
fixing,1,4.667519298771228
gate,1,2.3164513084714367
ith,1,8.612332127022365
hetty,1,2.8112213084056017
arrest,1,4.820595287468721
accusation,1,5.076215427460839
hastened,1,3.792050561417328
tow,1,5.7219603691262
claimed,1,4.617194214883712
superiority,1,4.491738676995387
brightest,2,5.914306461314406
unpopular,2,6.819423892590437
else,1,1.432770124746737
law,1,2.0732279830256757
kinraid,1,4.003834150941599
coulson,1,4.720511828911738
sylvia,1,2.5787985471776436
mate,1,4.154116353990936
easting,1,9.710944415690474
gladdened,2,7.001745449384391
households,1,6.276957211205328
un,1,3.571059863464219
terror,1,2.931022508218222
defied,1,5.304225168426221
com,1,6.532890585342529
further,1,2.0056819408241493
uncle,1,1.7814578923761855
otherwise,1,2.6927978483586674
di,1,4.2386737420189995
edge,1,2.92084718017657
cliff,1,4.182665414562289
shrill,1,4.2772224121362346
choo,2,10.402942831046547
ore,1,6.715212142136483
win,1,3.233972052800792
prospect,1,3.337624626113462
ny,1,8.101506503256374
joke,1,3.606151183275489
voices,1,3.016382357169379
cart,2,4.196366904321619
deposited,1,4.798289529954422
brunton,1,5.779118782966148
shop,1,2.508283219167237
market,1,3.177155577757131
sin,1,3.30406442962116
married,1,1.8043971833224386
royal,1,3.1641590049299504
navy,1,5.095823898849215
quaker,1,6.127425477234365
parts,1,3.41867522322723
ay,2,3.647159207002866
hester,1,3.5413336831990185
fully,1,3.265224596304896
believed,2,3.246766193565931
mun,1,4.915153870093733
aught,1,4.065497518047237
impulses,1,4.8746625087389965
singularly,1,4.540460420652322
resolute,1,4.173610148671938
casimir,1,5.448264538649159
ventured,1,3.7217813655707714
suzanne,1,7.145995058228937
virtuous,1,4.290409416418188
proving,1,5.448264538649159
misguided,1,6.309747034028319
zara,1,4.000517398315605
bethought,1,5.028813188566255
boasted,1,5.189155838641434
gordon,1,4.661088408440937
odious,1,4.335666008006309
shrunk,1,4.835747092489323
hated,1,3.200686075167325
necessity,2,3.8648030072788764
shooting,2,4.481364411402731
dogs,1,3.4064956132684934
vincent,1,4.687063894844198
terribly,1,3.953192728196431
chap,1,3.727008135003284
ong,1,9.710944415690474
sensible,1,3.4471981020172
case,1,1.5735297648120792
instead,1,2.2498789013361913
bettering,1,7.513719838354255
natur,3,7.47505598192303
intelligent,1,4.205612879758111
ideal,1,3.61511985325825
bevis,1,5.047505321578408
ignominy,1,5.798921410262328
drew,1,1.8585053303329644
exertion,1,4.673991813276845
tend,1,5.095823898849215
hey,1,5.136233437187092
encouraging,1,4.820595287468721
ke,1,8.613482213405602
vesper,1,6.184583891074313
yoursel,1,6.938355693450693
compassionated,1,8.324650054570585
rhoda,1,3.6073012696587266
circumstances,1,2.421801619627115
pupil,2,4.473353687656652
kindly,1,2.5610275795583655
