collocate,raw_frequency,MI
wessex,1,5.468212878357866
nooks,1,5.468212878357866
beauty,1,1.5058770590561303
encourage,1,4.0379016318212
england,1,1.5490156691817192
excessive,1,4.785116033651422
lydia,1,4.869376377269162
smallbury,1,5.946248679300865
repeat,1,3.3187789648579944
l,4,4.17870842466027
humblest,1,5.551594487296916
tin,1,4.362956046971087
copper,1,4.410422584210011
accidents,1,4.652848065073671
number,1,2.383554395609473
tails,2,5.205848613890375
remark,1,2.5969106831820516
leader,1,3.4038849744880775
entering,2,3.8708475471580344
farmhouse,1,4.520423479424339
protuberance,1,7.434325734730698
feature,2,4.914327765131428
appertaining,1,6.489864125889847
corn,1,3.4374365086593106
doctrine,1,4.543953976834533
stuck,1,3.314127793682264
plaster,1,4.785116033651422
confusion,1,3.177700366598089
reserved,1,3.781813924787637
rake,1,5.04950254349968
con,1,5.175543264395046
sidering,1,9.380235883786012
bide,1,4.937584627295695
francis,1,3.596410701456274
covered,3,3.436562000514378
wound,1,3.0416418055828287
flowed,1,4.112377724722683
doubtful,2,4.12274051175823
workshop,1,5.448410251061686
ink,1,4.047517090520643
mirror,1,3.6932605274461916
risk,1,2.923466228213848
prophecy,1,4.858447306736971
possibility,1,3.3003026886904214
consciousness,1,2.5969106831820516
undertaken,1,4.8369411015160075
nourishment,1,5.25310149874092
lesson,1,3.2339066261171143
columns,1,4.268248095429469
alike,2,4.114958371316175
pathos,1,4.512701433330429
flutters,1,6.7411785541707525
helpless,1,3.134129118304449
knelt,1,3.3352305697499998
exhausted,1,3.42181119075623
renewed,1,3.8547829446542274
churchyard,1,3.66320818237979
appropriated,1,5.205848613890375
christian,2,3.3644735574167197
exertions,1,5.036430461932327
determining,1,5.596046249867751
committed,1,3.447990696338001
criminal,1,4.117545694881126
act,4,3.503901643931661
problem,1,4.0426978040846935
consequences,1,3.510938970652237
selfish,1,3.0757870813640302
indulgence,1,4.1021212245554945
crowd,1,2.4977984127881645
adam,1,2.1410209100062056
convulsion,1,5.468212878357866
brain,3,3.716118665522242
rhapsodist,1,8.281623595117901
perfected,1,6.012940053799538
desired,1,2.746917450505635
devise,1,5.7967169453299014
pretext,1,4.568051528413594
complaint,2,4.9674375904453765
bartle,1,4.626645692679647
massey,1,5.160728178609905
cat,1,3.177700366598089
wed,1,4.3176408507590445
sylvia,1,2.246939928889943
rap,2,6.048031373610808
waited,1,2.0564053175836947
applied,2,4.613797550201798
slow,1,2.4029545421552645
imperceptible,1,6.244741667856862
degrees,1,3.7781170629063108
teaspoonful,1,8.281623595117901
fluid,1,5.237101157394479
mademoiselle,1,3.3003026886904214
administered,1,4.902899069307805
fastened,1,3.646894606888266
superb,1,4.417391253526104
garniture,1,8.281623595117901
torso,1,6.7411785541707525
protruding,1,5.946248679300865
ghost,1,3.2002192301334387
fold,1,4.112377724722683
soundly,1,5.146129379188753
unvisited,1,7.434325734730698
dream,1,2.159130785603516
divine,1,2.981640949250804
universe,1,3.808081851608247
sunshine,1,2.830585141552201
organ,1,3.9597008845137256
compelled,1,3.2866661137408757
myriad,1,5.914499980986285
systems,1,5.914499980986285
circling,1,5.175543264395046
thee,1,0.9845325899574839
holds,1,3.789248903275155
doubts,1,3.602583560563355
maker,1,4.286485682979249
coverings,1,6.048031373610808
effort,1,2.416100271367767
mistaken,1,3.249009394302871
alas,1,3.1244858420326445
blockade,1,6.982340610987641
seated,1,2.3335886059372557
board,2,3.1292958561164297
bloodthirsty,1,6.244741667856862
pirate,1,5.742649724059626
thousands,1,3.391274466896148
blackamoors,1,7.300794342106175
lieutenant,1,3.1878733943111395
scrubbing,1,6.048031373610808
painting,1,3.8311597988907917
working,3,3.6458164396679207
steadily,1,3.206449779884075
hopefully,1,5.742649724059626
condescend,1,4.644037435391516
equality,1,4.568051528413594
exchanging,1,5.2693620196127
jump,1,3.646894606888266
deck,1,3.3376030501036302
helped,1,2.6795047742382008
peyrol,1,2.6552022416191687
dusk,1,3.442699678703585
nave,1,5.619035768092449
glimmered,1,5.448410251061686
believes,1,4.221180584571482
events,1,2.594648238778082
personal,1,2.37717042499955
delicacy,1,3.8042867806396954
example,1,3.001809700134425
support,2,3.774433817490014
discontent,1,4.726275533628488
unmarried,1,4.626645692679647
regarded,3,3.878977673241285
untruth,1,6.202182053438066
trait,1,5.883728322319532
earth,1,1.5711004856654736
children,1,1.1424920798950786
watched,1,1.9759567657487436
sixpence,1,3.835058439306449
florins,1,8.281623595117901
ring,3,3.3187789648579944
wasted,1,3.590275712888758
candles,1,3.442699678703585
stairs,2,2.929765461641835
portraits,1,4.262242071369256
dissatisfied,1,4.880426213455746
stare,1,3.458657464142196
cards,1,3.229633115339732
jutting,1,6.244741667856862
laugh,1,1.7903943716033541
profound,1,3.2190285620909354
traffic,1,4.298831518801548
shouts,1,4.520423479424339
hawkers,1,7.300794342106175
cries,2,3.3632533010114907
landscape,1,3.724244072966159
motor,1,3.955285866304609
omnibuses,1,5.824887822296598
spilling,2,6.982340610987641
battered,1,4.644037435391516
worn,1,2.530109717640511
hairs,1,4.99820924911213
delia,1,4.474961105347582
provided,2,3.8975157942401957
sentences,1,3.862782987321304
government,1,2.795444491400295
son,1,0.9881525034126185
loughshane,1,5.131740641736653
quarrelled,1,4.262242071369256
arms,2,1.9278334325623732
according,2,3.1380126183308463
teaching,1,3.76346478611944
miasma,1,7.434325734730698
available,1,5.25310149874092
vote,1,3.887174440445463
missed,1,3.3281467148615946
conquer,1,4.330379876536474
indictment,1,6.982340610987641
already,1,1.2035631118375563
useful,1,3.0776169080411067
warned,2,4.417391253526104
max,1,4.559954318180974
goesler,1,3.7855245041841727
violet,1,2.1554824780180404
wants,1,2.2597915113935234
boroughs,2,6.435796904619571
franchises,2,8.46311972883569
counties,1,4.937584627295695
dual,1,6.815286526324475
cornered,1,5.40994397023389
sided,1,5.354884193050863
clause,1,5.175543264395046
directly,1,2.772235258489925
disfranchising,1,9.380235883786012
seven,1,2.310361755327439
loughton,1,4.914327765131428
phineas,1,2.071023518093249
specially,1,3.887174440445463
mary,1,1.2248737634578772
curse,1,3.391274466896148
persuade,1,3.683142397280607
escaped,2,3.7762737444120216
arise,1,4.1653001261770255
province,1,4.626645692679647
north,1,2.373540656948971
america,1,3.3164506750984035
hold,1,1.444648498196812
trump,1,5.85387535916985
victim,1,3.5223027293025524
refuse,1,2.9250373204458895
spite,2,2.8618263310321557
landed,1,4.004957476101847
proprietor,1,4.298831518801548
eighty,1,4.369600589689756
externally,1,6.048031373610808
staffs,1,6.8953292339980115
athletic,1,5.596046249867751
exercise,1,3.147787867235489
cricket,1,5.103569764769956
bats,1,5.914499980986285
fishing,1,3.891298157629325
rods,1,5.824887822296598
interests,1,2.877445837870388
construction,1,5.160728178609905
web,1,4.826358992185471
stocked,1,6.244741667856862
larder,1,5.7967169453299014
romantic,1,3.2232568982004564
hang,1,3.0540864106309122
compton,1,5.946248679300865
tom,1,1.7858546412341947
bad,2,2.084161655530681
looking,1,0.36603205763751145
confirmed,1,3.858774965923765
invalid,1,3.9206503696418524
female,1,2.918767707432294
adorers,1,6.815286526324475
upset,1,3.7671077773979413
theories,1,4.7167967896739444
braefield,1,5.160728178609905
laughed,1,1.4711137005746002
retain,1,4.305062068552185
appetite,1,3.6599241071786
fall,1,1.813924869013548
maintained,1,4.057225904647604
strictly,2,4.76017708530417
incumbent,1,5.428992165204584
civilities,1,5.979038502123856
needlework,1,5.372902698553541
personally,1,3.727746703517361
chain,1,3.3771749216417777
appended,2,7.302447235044475
locket,2,5.500324978780873
blush,2,4.234394299910858
embarrassment,1,4.076930975726936
sudden,1,1.7324498383450788
interview,2,3.3176141423617014
expelled,1,5.7967169453299014
transferred,1,4.785116033651422
concentrated,1,4.53604879732742
intellect,1,3.40642627191675
genius,1,2.7548435157780555
shaped,1,3.683142397280607
talking,1,1.5936840773572998
wondrously,1,6.547022539729795
vow,1,4.417391253526104
troth,1,5.131740641736653
interchanged,1,5.596046249867751
eccentric,1,4.362956046971087
endured,1,4.256271904382753
kenelm,1,2.304427019807625
shook,1,1.8992437209164867
emotion,1,2.606011997428397
rendered,2,4.104675504360591
tranquil,1,4.107236325222265
cured,1,4.474961105347582
lastingly,2,8.127472915290644
monopolized,1,7.434325734730698
prime,1,3.686503744983312
blighted,1,5.22135280042634
survey,1,4.403502141365437
mass,1,3.1360689831222754
turquoise,1,5.691356429672076
elder,1,2.8537410242152217
nelson,2,4.985786729113573
contrived,1,3.5337971087282876
hoss,1,7.0776507907919655
oblige,1,4.071968186384807
hadmiral,1,7.993941522666121
scoundrels,1,5.551594487296916
gesticulant,1,9.380235883786012
eyed,1,3.018933406213016
slippery,1,4.914327765131428
despise,1,3.7312616456248056
bang,1,4.7750656977979204
blown,1,3.937818173264218
pieces,1,3.0035089358873845
nasty,1,4.2040861512121825
sensation,1,3.2533666996718265
stubbard,1,4.4823960838351
forbearance,1,4.949419084942698
dashing,1,4.618061948988255
poet,1,2.965138924614416
produced,1,2.877445837870388
clean,1,2.6636411102650333
perception,2,4.7800782396214645
judgment,1,2.8986587545095803
manly,1,3.7707640886010516
scouting,1,7.434325734730698
craft,1,3.8668071376210293
nostrils,1,4.323990078437704
clovery,1,9.380235883786012
enviable,1,5.205848613890375
carne,1,3.5811432293254857
attired,1,4.755263070501741
unfit,1,4.652848065073671
nicest,1,5.530088282075953
utmost,1,3.2511856737254665
miserable,1,2.444865437770901
earning,1,5.02352705709642
twopence,1,4.880426213455746
oars,1,4.5927441410039656
sculled,1,7.993941522666121
oar,1,4.914327765131428
astern,1,6.335713446062589
wallowing,1,6.289193430427696
scudamore,1,4.159880058707687
sever,1,6.244741667856862
daybreak,1,5.02352705709642
measures,1,4.460254957957886
grog,1,5.716674237656365
hangel,1,7.434325734730698
bumper,1,5.551594487296916
legally,1,5.036430461932327
dispose,1,4.902899069307805
sweet,1,1.628760565764555
rapturous,1,5.716674237656365
ecstatic,1,5.642566265502643
wearing,1,3.351957363555313
jewel,1,4.383023610021897
breast,2,2.876696493511607
lovely,1,2.2078113066611667
disposed,1,3.1149346710483017
assured,1,2.918767707432294
chances,1,3.4140891446623196
heroism,1,5.175543264395046
impossible,1,1.9560706027439834
backward,1,3.891298157629325
sproxton,2,6.12213934576453
repertory,1,6.8953292339980115
furnish,1,4.8055249052826285
radical,1,4.349797962393576
impression,1,2.6003139763137595
holt,1,3.44006463106558
enlightened,1,4.609551259320347
wilfrid,1,5.946248679300865
beheld,1,3.139960038615242
buck,1,3.9206503696418524
conducted,1,4.009597855658349
born,1,2.023956007235263
lucky,1,3.5251639615835844
coincidence,1,4.949419084942698
happened,1,1.6527007733105632
demands,1,4.431475993407843
ancient,1,2.595778821148368
clientele,1,6.244741667856862
constructive,1,6.815286526324475
suggestion,1,3.429593331198285
fostering,1,6.289193430427696
appetites,1,5.319792873239592
foyer,1,5.642566265502643
safeguarding,1,8.281623595117901
stomachs,1,6.012940053799538
guest,1,3.008624036554155
recognised,1,3.364078724087658
evelyn,4,3.2989053468111327
suite,1,4.417391253526104
coarse,1,3.563124723822807
merger,1,4.914327765131428
flung,1,2.5856493029095127
itwith,1,9.380235883786012
bath,1,3.321112688204215
notepaper,1,6.7411785541707525
journeyings,1,6.815286526324475
astounding,1,5.22135280042634
project,1,4.154489210072811
heartrending,1,7.0776507907919655
preoccupied,1,4.635303755422761
ear,1,2.309511776525735
caught,1,1.7708693458318
exterior,1,5.25310149874092
bedroom,1,2.7641706986531944
addressed,1,2.5667912842751157
congratulations,1,5.076170790581842
hitch,1,5.509034872878121
devilish,1,4.5927441410039656
quarrel,1,3.005211063957915
anybody,1,2.3086625195744794
merged,1,5.036430461932327
impersonal,1,5.285891321563911
shimmering,1,5.716674237656365
integrity,1,5.190581141759586
primal,1,6.244741667856862
ass,1,4.009597855658349
hesitate,2,4.94859366186653
enter,1,2.5396893544973245
shabby,1,3.596410701456274
smart,1,3.494131852335856
vaguely,1,3.447990696338001
misconception,1,7.588476414557957
deranged,1,6.607647161546231
utterly,2,3.5095275378138293
weak,1,2.4038878133382626
mentioned,1,2.5767306261776737
burned,2,4.20975188874786
assert,1,4.376289577840552
truly,1,2.766851665406452
cigarette,1,3.6436635863068196
asset,4,7.930842672783335
restorer,1,8.281623595117901
fifteen,1,3.240351331559756
brows,1,3.3788210058248613
ascertained,1,4.5762148390527555
rome,1,3.0923773236242273
bows,1,3.349550623524748
backbone,1,5.7693179711417875
gilt,1,4.117545694881126
feathery,1,5.666663817081703
glowed,1,4.232741406972559
miracle,1,4.238572327283352
modernity,1,7.300794342106175
poetry,1,2.978318687058826
finer,1,4.0379016318212
topmost,1,5.428992165204584
appearing,1,3.968589831930972
killing,2,4.908597090422443
challenging,1,6.38450361023202
austin,2,3.957490938862923
curb,1,5.716674237656365
adrian,1,3.064877882263677
gesticulated,1,7.0776507907919655
acquiesced,1,5.08977644263762
withdrawal,1,5.716674237656365
preacher,1,4.133211811625525
cant,1,5.530088282075953
fatherly,1,5.237101157394479
evil,1,2.09678765502938
drinks,1,4.635303755422761
cruel,1,2.439045828717637
clearly,1,2.66243118876232
foremost,1,4.198452333493926
myriads,1,6.202182053438066
doleful,1,5.742649724059626
party,2,2.5515238121443273
solemnly,1,3.4533098578156007
fabulist,1,8.281623595117901
pursues,1,6.048031373610808
quarters,1,3.2844113213537867
walls,1,2.3335886059372557
dog,1,1.9330675241859712
attendant,1,3.9421565748628162
revelling,1,6.815286526324475
suppressed,1,3.937818173264218
crimson,1,3.445341688166424
charles,1,2.37717042499955
edward,1,2.4805127765011385
permit,2,4.296556846085606
effects,1,4.0426978040846935
touched,2,2.7871913496435745
entertained,1,3.8668071376210293
originated,1,5.642566265502643
attitude,1,2.709469562940137
haughtiness,1,5.448410251061686
indifference,1,3.1187441994649694
alfieri,1,3.2072758848463807
poetical,2,5.238754050332778
revolutionising,2,10.075035957284257
results,1,3.9206503696418524
dresses,1,3.8042867806396954
afterwards,1,1.9203211175449066
maidan,1,5.190581141759586
leonora,1,3.107358877239844
dare,1,2.062359685159516
view,1,1.7753414029743917
agonies,1,5.354884193050863
talked,1,1.848147740244289
noticed,1,2.4409819377445037
affected,1,2.9361046270855713
pelted,1,5.979038502123856
elfish,1,6.815286526324475
fingers,1,2.1716355458258128
uncivil,1,5.596046249867751
overt,1,6.489864125889847
offence,1,3.536691466754652
palaces,1,5.036430461932327
gondola,1,5.691356429672076
revealing,1,5.160728178609905
idle,1,3.202291769735411
curate,1,4.023649609113999
knees,1,2.3010514891763436
isolate,1,6.8953292339980115
reeled,1,5.337184615951461
cyril,1,4.133211811625525
blurred,1,4.99820924911213
carefully,1,2.5667912842751157
position,1,1.5784354818770392
stammered,1,4.356355362939735
nollie,1,4.376289577840552
calamity,1,4.112377724722683
befell,1,4.559954318180974
supporters,1,5.742649724059626
adherents,1,6.289193430427696
waking,1,3.6599241071786
marvellously,1,5.391251837221737
pierson,1,3.862782987321304
drawn,1,2.2421628497416646
curtains,1,3.314127793682264
unscarred,1,9.380235883786012
smooth,1,2.9866451298353796
quivering,1,3.6244936701990995
weeks,1,2.3609392300709673
waymark,2,3.5818341067672823
appy,1,7.0776507907919655
knowed,1,4.410422584210011
daylight,1,3.311810295541901
incessantly,1,4.726275533628488
dying,1,2.6256317842980494
teach,1,3.14582515806764
exeter,1,5.979038502123856
tea,1,1.694073580293106
sly,1,4.2803694559618135
glances,1,3.850806796274588
kiss,2,3.028388679435501
bit,3,2.760039370792699
credit,1,3.1360689831222754
corsica,1,5.914499980986285
draw,1,2.6795047742382008
mellow,1,4.707407049324106
dancing,1,3.0451816322879526
lustres,1,7.434325734730698
lily,1,2.8051600431863912
kissed,1,2.1071432877864895
cheek,1,2.5008800793255723
throb,1,5.036430461932327
flooded,1,5.08977644263762
whence,1,3.1596457136862726
plucked,1,4.181738852520185
blossoms,1,4.452982198628807
slept,1,2.830585141552201
loosen,1,5.468212878357866
tiptoe,1,4.869376377269162
earthworms,1,7.770797971351911
pedestrian,1,5.448410251061686
diminish,1,5.551594487296916
unit,1,6.012940053799538
latter,1,2.48556584435253
gaze,1,2.6968749380197368
inhaled,1,6.8953292339980115
atmosphere,1,3.208535286375096
wasting,2,5.409118547157722
ascending,1,4.99820924911213
gaining,1,4.698104656661792
sleeping,1,3.0576706438587276
rigged,1,6.084399017781682
illuminating,1,6.048031373610808
text,1,4.53604879732742
e,1,3.012048697435519
u,1,5.468212878357866
slightest,1,3.396299603098821
reigned,1,4.815887692318175
chants,1,7.434325734730698
thereon,1,4.403502141365437
morrow,1,1.603700855600771
admitted,1,2.886482043934325
tooth,1,4.914327765131428
civil,2,4.045104544115259
handy,1,4.4244088261847505
jude,1,2.5375526015475893
forgiving,1,5.117556006744696
faulty,1,6.38450361023202
priesthood,1,6.16136005891781
recognition,1,3.850806796274588
aims,1,5.103569764769956
fidelity,1,4.187279032895801
receding,1,5.372902698553541
arabella,1,3.2106251512945554
information,1,2.6918811698392497
vouchsafing,1,7.993941522666121
disputed,1,5.488415585675385
probably,1,1.9295750875744722
inhabitant,1,5.7693179711417875
stoke,1,6.7411785541707525
barehills,1,7.993941522666121
parts,1,3.08681660493953
charge,1,2.4744826074745476
expostulated,1,5.946248679300865
focus,1,5.551594487296916
expression,1,1.817554637064127
term,1,3.9641354815815912
rashness,1,5.914499980986285
conwict,1,8.687088703226067
convict,1,4.5927441410039656
sergeant,1,3.8547829446542274
prison,1,3.1130353352446494
striking,1,3.173659957061084
horseshoe,1,7.300794342106175
surprised,1,2.2381993090792087
usually,1,2.9984198663799133
lightened,1,5.036430461932327
biddy,3,4.0911434300153084
refractory,1,6.289193430427696
students,1,4.914327765131428
anyways,1,6.38450361023202
inclined,1,2.656403442964803
havisham,1,3.2555524928918067
manhood,1,4.117545694881126
independence,1,3.827276298864394
wemmick,1,3.7312616456248056
magistrates,1,4.973516636521759
shivered,1,4.274290409885431
bite,1,4.01425986876416
finger,1,2.5185245433052814
thieves,1,4.376289577840552
thief,1,4.091968853091476
indigestive,1,9.380235883786012
keyhole,1,5.619035768092449
finally,1,2.9933565644233666
faint,1,2.3292464367179666
pepper,1,5.22135280042634
compromising,1,5.824887822296598
joe,2,3.2643437583029775
faintly,1,3.4694392397454843
recall,1,3.6372326959765293
wos,1,5.619035768092449
liberty,1,2.8699775432628623
complied,1,5.509034872878121
comprehending,1,5.85387535916985
surveying,1,4.858447306736971
intelligence,1,2.973355897716697
chop,1,4.949419084942698
mayor,1,3.7103549608054918
wretched,1,2.868490554141284
creatures,1,2.939289343153091
formerly,1,3.8547829446542274
underpaid,1,8.281623595117901
split,1,4.31133168156578
hoot,1,6.547022539729795
distant,1,2.5386204073084198
steamer,1,4.023649609113999
stripe,1,6.607647161546231
shaft,1,4.226944289288233
rate,1,1.9919080242089047
visiting,1,3.973064112325893
list,1,3.727746703517361
skeleton,1,4.46758099804996
charnel,1,6.815286526324475
lesbia,3,3.677565137982501
court,1,1.9319020228885362
maulevrier,2,3.3887713366780297
sisters,1,2.9505164057468742
endurable,1,6.202182053438066
intolerable,1,3.827276298864394
seasons,1,4.707407049324106
belle,1,4.925888587532504
damp,1,3.5994923679936823
parsonage,1,5.391251837221737
palace,1,2.577841120461701
impressed,1,3.4694392397454843
deal,1,1.4442907804323106
kirkbank,1,3.429593331198285
claws,1,5.22135280042634
twilight,1,3.4559800863714796
stormy,1,4.543953976834533
burden,1,3.2127193928976703
languish,1,6.335713446062589
prefer,1,3.3788210058248613
mighty,1,2.948904801852533
aback,1,4.551922146483711
knock,1,3.2275031890819075
beggar,1,3.749024101964646
dared,1,2.8479015915636623
bars,1,4.023649609113999
sailed,1,4.047517090520643
thet,1,5.883728322319532
harve,1,5.146129379188753
penn,1,4.6707056824736775
testing,1,6.38450361023202
baiting,1,6.607647161546231
hook,1,4.403502141365437
stowage,1,8.281623595117901
baited,1,6.335713446062589
boats,1,3.4640338211785764
hooks,1,5.146129379188753
snarled,1,5.666663817081703
harvey,1,3.3862744564794425
roar,2,4.276499890504417
mortar,1,5.237101157394479
months,1,1.9117226122896749
september,2,4.8055249052826285
casualties,1,7.300794342106175
strangers,1,3.2844113213537867
georges,1,6.336539551024894
reuben,1,3.973890217288198
pitman,1,6.983166715949946
50,1,6.608473266508536
main,5,4.623081335847446
emil,2,10.075035957284257
olsen,2,10.075035957284257
19,2,7.0305135195608335
329,2,9.381888776724312
hammond,2,4.0419497354854546
denmark,2,7.772450864290211
oscar,3,10.481328537512454
standberg,3,10.481328537512454
25,2,7.079303683730266
sweden,2,7.877811379948037
carl,2,7.677140684485886
stanberg,2,10.075035957284257
28,3,8.2832764880562
pedro,2,6.490690230852152
keene,1,9.380235883786012
boardinghouse,1,9.380235883786012
joseph,1,3.8195542527704838
welsh,1,4.256271904382753
alias,1,6.012940053799538
schooner,1,4.5762148390527555
charlie,1,4.543953976834533
ritchie,1,9.380235883786012
liverpool,1,4.869376377269162
nova,1,7.434325734730698
scotia,1,7.770797971351911
33,1,6.815286526324475
albert,2,5.810703187304641
267,2,9.380235883786012
rogers,2,8.127472915290644
27,2,7.588476414557957
27th,1,6.7411785541707525
orvin,1,9.380235883786012
dollard,1,9.380235883786012
30,1,5.666663817081703
tingled,1,6.202182053438066
otto,1,5.488415585675385
svendson,1,9.380235883786012
20,1,5.946248679300865
overboard,1,4.79526840511544
