nodeA,nodeB,weight
Lady Cranberry ',Signor Valentine,3
Honor,Signor Valentine,3
Signor Valentine,Uncle Edgar's,6
Gradus,Signor Valentine,3
Alexander,Signor Valentine,9
Signor Valentine,Young John,3
George Tamlin,Signor Valentine,3
Distaff Lane,Signor Valentine,3
Clara Green,Signor Valentine,3
Annie Elton,Signor Valentine,3
Signor Valentine,Uncle John a-coming,3
Clara - such,Signor Valentine,3
Asinara,Point Girolata,1
Alghero,Point Girolata,1
Naples,Point Girolata,1
Bradshaw,Point Girolata,1
Count Gaffori,Point Girolata,4
Point Girolata,Vogheni,1
Barbary,Point Girolata,1
England Lepardo Della Croce,Point Girolata,1
George Jenkins,Point Girolata,1
Point Girolata,Weirs,1
Edmund Burke,Point Girolata,1
Point Girolata,Signora,1
Jonathan Wild,Point Girolata,1
Point Girolata,Uncle,72
Genoa,Point Girolata,1
Point Girolata,William Desborough,1
Point Girolata,Sam Richardson,3
Arthur,Point Girolata,1
Devonshire,Point Girolata,1
Miss Bowden's,Point Girolata,1
"Clara"" - she",Point Girolata,1
Point Girolata,Sally Lunns,1
Eau de Cologne,Point Girolata,1
Lisson Grove,Point Girolata,1
Czar,Point Girolata,1
Maltese,Point Girolata,1
Point Girolata,Slowski,2
Peeler,Point Girolata,1
Jack Ketch,Point Girolata,1
Nasty,Point Girolata,1
Point Girolata,Stiffly,1
James McGregor,Point Girolata,1
Counsel,Point Girolata,1
Henry Conrad,Point Girolata,1
Ingomar,Point Girolata,2
"Clara - """,Point Girolata,1
Gloshire,Point Girolata,1
Miss Parrysole,Point Girolata,1
Dowdy,Point Girolata,1
Point Girolata,Wull,1
Hinstitooshun,Point Girolata,1
Lady,Point Girolata,1
Calm,Point Girolata,1
"Clara Vaughan - """,Point Girolata,1
Point Girolata,Rio,1
La Croya,Point Girolata,1
Marian,Point Girolata,1
Jenkinson,Point Girolata,1
Fare,Point Girolata,1
Miasma,Point Girolata,1
Paddington,Point Girolata,1
Point Girolata,Surrender,2
Holy Madonna,Point Girolata,1
Chumps,Point Girolata,1
John Huxtable's,Point Girolata,1
Abraham Cann's,Point Girolata,1
Point Girolata,Stoic Shelfer's,1
Cabman,Point Girolata,1
Edgware Road - we,Point Girolata,1
Coachman,Point Girolata,1
"Clara"" - they",Point Girolata,1
John Hoxton,Point Girolata,2
Corpse,Point Girolata,1
Point Girolata,William Hiatt,1
Lady Cranberry ',Point Girolata,1
Honor,Point Girolata,1
Point Girolata,Uncle Edgar's,2
Gradus,Point Girolata,1
Alexander,Point Girolata,3
Point Girolata,Young John,1
George Tamlin,Point Girolata,1
Distaff Lane,Point Girolata,1
Clara Green,Point Girolata,1
Annie Elton,Point Girolata,1
Point Girolata,Uncle John a-coming,1
Clara - such,Point Girolata,1
Alghero,Asinara,1
Asinara,Naples,1
Asinara,Bradshaw,1
Asinara,Count Gaffori,4
Asinara,Vogheni,1
Asinara,Barbary,1
Asinara,England Lepardo Della Croce,1
Asinara,George Jenkins,1
Asinara,Weirs,1
Asinara,Edmund Burke,1
Asinara,Signora,1
Asinara,Jonathan Wild,1
Asinara,Uncle,72
Asinara,Genoa,1
Asinara,William Desborough,1
Asinara,Sam Richardson,3
Arthur,Asinara,1
Asinara,Devonshire,1
Asinara,Miss Bowden's,1
Asinara,"Clara"" - she",1
Asinara,Sally Lunns,1
Asinara,Eau de Cologne,1
Asinara,Lisson Grove,1
Asinara,Czar,1
Asinara,Maltese,1
Asinara,Slowski,2
Asinara,Peeler,1
Asinara,Jack Ketch,1
Asinara,Nasty,1
Asinara,Stiffly,1
Asinara,James McGregor,1
Asinara,Counsel,1
Asinara,Henry Conrad,1
Asinara,Ingomar,2
Asinara,"Clara - """,1
Asinara,Gloshire,1
Asinara,Miss Parrysole,1
Asinara,Dowdy,1
Asinara,Wull,1
Asinara,Hinstitooshun,1
Asinara,Lady,1
Asinara,Calm,1
Asinara,"Clara Vaughan - """,1
Asinara,Rio,1
Asinara,La Croya,1
Asinara,Marian,1
Asinara,Jenkinson,1
Asinara,Fare,1
Asinara,Miasma,1
Asinara,Paddington,1
Asinara,Surrender,2
Asinara,Holy Madonna,1
Asinara,Chumps,1
Asinara,John Huxtable's,1
Abraham Cann's,Asinara,1
Asinara,Stoic Shelfer's,1
Asinara,Cabman,1
Asinara,Edgware Road - we,1
Asinara,Coachman,1
Asinara,"Clara"" - they",1
Asinara,John Hoxton,2
Asinara,Corpse,1
Asinara,William Hiatt,1
Asinara,Lady Cranberry ',1
Asinara,Honor,1
Asinara,Uncle Edgar's,2
Asinara,Gradus,1
Alexander,Asinara,3
Asinara,Young John,1
Asinara,George Tamlin,1
Asinara,Distaff Lane,1
Asinara,Clara Green,1
Annie Elton,Asinara,1
Asinara,Uncle John a-coming,1
Asinara,Clara - such,1
Alghero,Naples,1
Alghero,Bradshaw,1
Alghero,Count Gaffori,4
Alghero,Vogheni,1
Alghero,Barbary,1
Alghero,England Lepardo Della Croce,1
Alghero,George Jenkins,1
Alghero,Weirs,1
Alghero,Edmund Burke,1
Alghero,Signora,1
Alghero,Jonathan Wild,1
Alghero,Uncle,72
Alghero,Genoa,1
Alghero,William Desborough,1
Alghero,Sam Richardson,3
Alghero,Arthur,1
Alghero,Devonshire,1
Alghero,Miss Bowden's,1
Alghero,"Clara"" - she",1
Alghero,Sally Lunns,1
Alghero,Eau de Cologne,1
Alghero,Lisson Grove,1
Alghero,Czar,1
Alghero,Maltese,1
Alghero,Slowski,2
Alghero,Peeler,1
Alghero,Jack Ketch,1
Alghero,Nasty,1
Alghero,Stiffly,1
Alghero,James McGregor,1
Alghero,Counsel,1
Alghero,Henry Conrad,1
Alghero,Ingomar,2
Alghero,"Clara - """,1
Alghero,Gloshire,1
Alghero,Miss Parrysole,1
Alghero,Dowdy,1
Alghero,Wull,1
Alghero,Hinstitooshun,1
Alghero,Lady,1
Alghero,Calm,1
Alghero,"Clara Vaughan - """,1
Alghero,Rio,1
Alghero,La Croya,1
Alghero,Marian,1
Alghero,Jenkinson,1
Alghero,Fare,1
Alghero,Miasma,1
Alghero,Paddington,1
Alghero,Surrender,2
Alghero,Holy Madonna,1
Alghero,Chumps,1
Alghero,John Huxtable's,1
Abraham Cann's,Alghero,1
Alghero,Stoic Shelfer's,1
Alghero,Cabman,1
Alghero,Edgware Road - we,1
Alghero,Coachman,1
Alghero,"Clara"" - they",1
Alghero,John Hoxton,2
Alghero,Corpse,1
Alghero,William Hiatt,1
Alghero,Lady Cranberry ',1
Alghero,Honor,1
Alghero,Uncle Edgar's,2
Alghero,Gradus,1
Alexander,Alghero,3
Alghero,Young John,1
Alghero,George Tamlin,1
Alghero,Distaff Lane,1
Alghero,Clara Green,1
Alghero,Annie Elton,1
Alghero,Uncle John a-coming,1
Alghero,Clara - such,1
Bradshaw,Naples,1
Count Gaffori,Naples,4
Naples,Vogheni,1
Barbary,Naples,1
England Lepardo Della Croce,Naples,1
George Jenkins,Naples,1
Naples,Weirs,1
Edmund Burke,Naples,1
Naples,Signora,1
Jonathan Wild,Naples,1
Naples,Uncle,72
Genoa,Naples,1
Naples,William Desborough,1
Naples,Sam Richardson,3
Arthur,Naples,1
Devonshire,Naples,1
Miss Bowden's,Naples,1
"Clara"" - she",Naples,1
Naples,Sally Lunns,1
Eau de Cologne,Naples,1
Lisson Grove,Naples,1
Czar,Naples,1
Maltese,Naples,1
Naples,Slowski,2
Naples,Peeler,1
Jack Ketch,Naples,1
Naples,Nasty,1
Naples,Stiffly,1
James McGregor,Naples,1
Counsel,Naples,1
Henry Conrad,Naples,1
Ingomar,Naples,2
"Clara - """,Naples,1
Gloshire,Naples,1
Miss Parrysole,Naples,1
Dowdy,Naples,1
Naples,Wull,1
Hinstitooshun,Naples,1
Lady,Naples,1
Calm,Naples,1
"Clara Vaughan - """,Naples,1
Naples,Rio,1
La Croya,Naples,1
Marian,Naples,1
Jenkinson,Naples,1
Fare,Naples,1
Miasma,Naples,1
Naples,Paddington,1
Naples,Surrender,2
Holy Madonna,Naples,1
Chumps,Naples,1
John Huxtable's,Naples,1
Abraham Cann's,Naples,1
Naples,Stoic Shelfer's,1
Cabman,Naples,1
Edgware Road - we,Naples,1
Coachman,Naples,1
"Clara"" - they",Naples,1
John Hoxton,Naples,2
Corpse,Naples,1
Naples,William Hiatt,1
Lady Cranberry ',Naples,1
Honor,Naples,1
Naples,Uncle Edgar's,2
Gradus,Naples,1
Alexander,Naples,3
Naples,Young John,1
George Tamlin,Naples,1
Distaff Lane,Naples,1
Clara Green,Naples,1
Annie Elton,Naples,1
Naples,Uncle John a-coming,1
Clara - such,Naples,1
Bradshaw,Count Gaffori,4
Bradshaw,Vogheni,1
Barbary,Bradshaw,1
Bradshaw,England Lepardo Della Croce,1
Bradshaw,George Jenkins,1
Bradshaw,Weirs,1
Bradshaw,Edmund Burke,1
Bradshaw,Signora,1
Bradshaw,Jonathan Wild,1
Bradshaw,Uncle,72
Bradshaw,Genoa,1
Bradshaw,William Desborough,1
Bradshaw,Sam Richardson,3
Arthur,Bradshaw,1
Bradshaw,Devonshire,1
Bradshaw,Miss Bowden's,1
Bradshaw,"Clara"" - she",1
Bradshaw,Sally Lunns,1
Bradshaw,Eau de Cologne,1
Bradshaw,Lisson Grove,1
Bradshaw,Czar,1
Bradshaw,Maltese,1
Bradshaw,Slowski,2
Bradshaw,Peeler,1
Bradshaw,Jack Ketch,1
Bradshaw,Nasty,1
Bradshaw,Stiffly,1
Bradshaw,James McGregor,1
Bradshaw,Counsel,1
Bradshaw,Henry Conrad,1
Bradshaw,Ingomar,2
Bradshaw,"Clara - """,1
Bradshaw,Gloshire,1
Bradshaw,Miss Parrysole,1
Bradshaw,Dowdy,1
Bradshaw,Wull,1
Bradshaw,Hinstitooshun,1
Bradshaw,Lady,1
Bradshaw,Calm,1
Bradshaw,"Clara Vaughan - """,1
Bradshaw,Rio,1
Bradshaw,La Croya,1
Bradshaw,Marian,1
Bradshaw,Jenkinson,1
Bradshaw,Fare,1
Bradshaw,Miasma,1
Bradshaw,Paddington,1
Bradshaw,Surrender,2
Bradshaw,Holy Madonna,1
Bradshaw,Chumps,1
Bradshaw,John Huxtable's,1
Abraham Cann's,Bradshaw,1
Bradshaw,Stoic Shelfer's,1
Bradshaw,Cabman,1
Bradshaw,Edgware Road - we,1
Bradshaw,Coachman,1
Bradshaw,"Clara"" - they",1
Bradshaw,John Hoxton,2
Bradshaw,Corpse,1
Bradshaw,William Hiatt,1
Bradshaw,Lady Cranberry ',1
Bradshaw,Honor,1
Bradshaw,Uncle Edgar's,2
Bradshaw,Gradus,1
Alexander,Bradshaw,3
Bradshaw,Young John,1
Bradshaw,George Tamlin,1
Bradshaw,Distaff Lane,1
Bradshaw,Clara Green,1
Annie Elton,Bradshaw,1
Bradshaw,Uncle John a-coming,1
Bradshaw,Clara - such,1
Count Gaffori,Vogheni,4
Barbary,Count Gaffori,4
Count Gaffori,England Lepardo Della Croce,4
Count Gaffori,George Jenkins,4
Count Gaffori,Weirs,4
Count Gaffori,Edmund Burke,4
Count Gaffori,Count Gaffori,6
Count Gaffori,Signora,4
Count Gaffori,Jonathan Wild,4
Count Gaffori,Uncle,288
Count Gaffori,Genoa,4
Count Gaffori,William Desborough,4
Count Gaffori,Sam Richardson,12
Arthur,Count Gaffori,4
Count Gaffori,Devonshire,4
Count Gaffori,Miss Bowden's,4
"Clara"" - she",Count Gaffori,4
Count Gaffori,Sally Lunns,4
Count Gaffori,Eau de Cologne,4
Count Gaffori,Lisson Grove,4
Count Gaffori,Czar,4
Count Gaffori,Maltese,4
Count Gaffori,Slowski,8
Count Gaffori,Peeler,4
Count Gaffori,Jack Ketch,4
Count Gaffori,Nasty,4
Count Gaffori,Stiffly,4
Count Gaffori,James McGregor,4
Counsel,Count Gaffori,4
Count Gaffori,Henry Conrad,4
Count Gaffori,Ingomar,8
"Clara - """,Count Gaffori,4
Count Gaffori,Gloshire,4
Count Gaffori,Miss Parrysole,4
Count Gaffori,Dowdy,4
Count Gaffori,Wull,4
Count Gaffori,Hinstitooshun,4
Count Gaffori,Lady,4
Calm,Count Gaffori,4
"Clara Vaughan - """,Count Gaffori,4
Count Gaffori,Rio,4
Count Gaffori,La Croya,4
Count Gaffori,Marian,4
Count Gaffori,Jenkinson,4
Count Gaffori,Fare,4
Count Gaffori,Miasma,4
Count Gaffori,Paddington,4
Count Gaffori,Surrender,8
Count Gaffori,Holy Madonna,4
Chumps,Count Gaffori,4
Count Gaffori,John Huxtable's,4
Abraham Cann's,Count Gaffori,4
Count Gaffori,Stoic Shelfer's,4
Cabman,Count Gaffori,4
Count Gaffori,Edgware Road - we,4
Coachman,Count Gaffori,4
"Clara"" - they",Count Gaffori,4
Count Gaffori,John Hoxton,8
Corpse,Count Gaffori,4
Count Gaffori,William Hiatt,4
Count Gaffori,Lady Cranberry ',4
Count Gaffori,Honor,4
Count Gaffori,Uncle Edgar's,8
Count Gaffori,Gradus,4
Alexander,Count Gaffori,12
Count Gaffori,Young John,4
Count Gaffori,George Tamlin,4
Count Gaffori,Distaff Lane,4
Clara Green,Count Gaffori,4
Annie Elton,Count Gaffori,4
Count Gaffori,Uncle John a-coming,4
Clara - such,Count Gaffori,4
Barbary,Vogheni,1
England Lepardo Della Croce,Vogheni,1
George Jenkins,Vogheni,1
Vogheni,Weirs,1
Edmund Burke,Vogheni,1
Signora,Vogheni,1
Jonathan Wild,Vogheni,1
Uncle,Vogheni,72
Genoa,Vogheni,1
Vogheni,William Desborough,1
Sam Richardson,Vogheni,3
Arthur,Vogheni,1
Devonshire,Vogheni,1
Miss Bowden's,Vogheni,1
"Clara"" - she",Vogheni,1
Sally Lunns,Vogheni,1
Eau de Cologne,Vogheni,1
Lisson Grove,Vogheni,1
Czar,Vogheni,1
Maltese,Vogheni,1
Slowski,Vogheni,2
Peeler,Vogheni,1
Jack Ketch,Vogheni,1
Nasty,Vogheni,1
Stiffly,Vogheni,1
James McGregor,Vogheni,1
Counsel,Vogheni,1
Henry Conrad,Vogheni,1
Ingomar,Vogheni,2
"Clara - """,Vogheni,1
Gloshire,Vogheni,1
Miss Parrysole,Vogheni,1
Dowdy,Vogheni,1
Vogheni,Wull,1
Hinstitooshun,Vogheni,1
Lady,Vogheni,1
Calm,Vogheni,1
"Clara Vaughan - """,Vogheni,1
Rio,Vogheni,1
La Croya,Vogheni,1
Marian,Vogheni,1
Jenkinson,Vogheni,1
Fare,Vogheni,1
Miasma,Vogheni,1
Paddington,Vogheni,1
Surrender,Vogheni,2
Holy Madonna,Vogheni,1
Chumps,Vogheni,1
John Huxtable's,Vogheni,1
Abraham Cann's,Vogheni,1
Stoic Shelfer's,Vogheni,1
Cabman,Vogheni,1
Edgware Road - we,Vogheni,1
Coachman,Vogheni,1
"Clara"" - they",Vogheni,1
John Hoxton,Vogheni,2
Corpse,Vogheni,1
Vogheni,William Hiatt,1
Lady Cranberry ',Vogheni,1
Honor,Vogheni,1
Uncle Edgar's,Vogheni,2
Gradus,Vogheni,1
Alexander,Vogheni,3
Vogheni,Young John,1
George Tamlin,Vogheni,1
Distaff Lane,Vogheni,1
Clara Green,Vogheni,1
Annie Elton,Vogheni,1
Uncle John a-coming,Vogheni,1
Clara - such,Vogheni,1
Barbary,England Lepardo Della Croce,1
Barbary,George Jenkins,1
Barbary,Weirs,1
Barbary,Edmund Burke,1
Barbary,Signora,1
Barbary,Jonathan Wild,1
Barbary,Uncle,72
Barbary,Genoa,1
Barbary,William Desborough,1
Barbary,Sam Richardson,3
Arthur,Barbary,1
Barbary,Devonshire,1
Barbary,Miss Bowden's,1
Barbary,"Clara"" - she",1
Barbary,Sally Lunns,1
Barbary,Eau de Cologne,1
Barbary,Lisson Grove,1
Barbary,Czar,1
Barbary,Maltese,1
Barbary,Slowski,2
Barbary,Peeler,1
Barbary,Jack Ketch,1
Barbary,Nasty,1
Barbary,Stiffly,1
Barbary,James McGregor,1
Barbary,Counsel,1
Barbary,Henry Conrad,1
Barbary,Ingomar,2
Barbary,"Clara - """,1
Barbary,Gloshire,1
Barbary,Miss Parrysole,1
Barbary,Dowdy,1
Barbary,Wull,1
Barbary,Hinstitooshun,1
Barbary,Lady,1
Barbary,Calm,1
Barbary,"Clara Vaughan - """,1
Barbary,Rio,1
Barbary,La Croya,1
Barbary,Marian,1
Barbary,Jenkinson,1
Barbary,Fare,1
Barbary,Miasma,1
Barbary,Paddington,1
Barbary,Surrender,2
Barbary,Holy Madonna,1
Barbary,Chumps,1
Barbary,John Huxtable's,1
Abraham Cann's,Barbary,1
Barbary,Stoic Shelfer's,1
Barbary,Cabman,1
Barbary,Edgware Road - we,1
Barbary,Coachman,1
Barbary,"Clara"" - they",1
Barbary,John Hoxton,2
Barbary,Corpse,1
Barbary,William Hiatt,1
Barbary,Lady Cranberry ',1
Barbary,Honor,1
Barbary,Uncle Edgar's,2
Barbary,Gradus,1
Alexander,Barbary,3
Barbary,Young John,1
Barbary,George Tamlin,1
Barbary,Distaff Lane,1
Barbary,Clara Green,1
Annie Elton,Barbary,1
Barbary,Uncle John a-coming,1
Barbary,Clara - such,1
England Lepardo Della Croce,George Jenkins,1
England Lepardo Della Croce,Weirs,1
Edmund Burke,England Lepardo Della Croce,1
England Lepardo Della Croce,Signora,1
England Lepardo Della Croce,Jonathan Wild,1
England Lepardo Della Croce,Uncle,72
England Lepardo Della Croce,Genoa,1
England Lepardo Della Croce,William Desborough,1
England Lepardo Della Croce,Sam Richardson,3
Arthur,England Lepardo Della Croce,1
Devonshire,England Lepardo Della Croce,1
England Lepardo Della Croce,Miss Bowden's,1
"Clara"" - she",England Lepardo Della Croce,1
England Lepardo Della Croce,Sally Lunns,1
Eau de Cologne,England Lepardo Della Croce,1
England Lepardo Della Croce,Lisson Grove,1
Czar,England Lepardo Della Croce,1
England Lepardo Della Croce,Maltese,1
England Lepardo Della Croce,Slowski,2
England Lepardo Della Croce,Peeler,1
England Lepardo Della Croce,Jack Ketch,1
England Lepardo Della Croce,Nasty,1
England Lepardo Della Croce,Stiffly,1
England Lepardo Della Croce,James McGregor,1
Counsel,England Lepardo Della Croce,1
England Lepardo Della Croce,Henry Conrad,1
England Lepardo Della Croce,Ingomar,2
"Clara - """,England Lepardo Della Croce,1
England Lepardo Della Croce,Gloshire,1
England Lepardo Della Croce,Miss Parrysole,1
Dowdy,England Lepardo Della Croce,1
England Lepardo Della Croce,Wull,1
England Lepardo Della Croce,Hinstitooshun,1
England Lepardo Della Croce,Lady,1
Calm,England Lepardo Della Croce,1
"Clara Vaughan - """,England Lepardo Della Croce,1
England Lepardo Della Croce,Rio,1
England Lepardo Della Croce,La Croya,1
England Lepardo Della Croce,Marian,1
England Lepardo Della Croce,Jenkinson,1
England Lepardo Della Croce,Fare,1
England Lepardo Della Croce,Miasma,1
England Lepardo Della Croce,Paddington,1
England Lepardo Della Croce,Surrender,2
England Lepardo Della Croce,Holy Madonna,1
Chumps,England Lepardo Della Croce,1
England Lepardo Della Croce,John Huxtable's,1
Abraham Cann's,England Lepardo Della Croce,1
England Lepardo Della Croce,Stoic Shelfer's,1
Cabman,England Lepardo Della Croce,1
Edgware Road - we,England Lepardo Della Croce,1
Coachman,England Lepardo Della Croce,1
"Clara"" - they",England Lepardo Della Croce,1
England Lepardo Della Croce,John Hoxton,2
Corpse,England Lepardo Della Croce,1
England Lepardo Della Croce,William Hiatt,1
England Lepardo Della Croce,Lady Cranberry ',1
England Lepardo Della Croce,Honor,1
England Lepardo Della Croce,Uncle Edgar's,2
England Lepardo Della Croce,Gradus,1
Alexander,England Lepardo Della Croce,3
England Lepardo Della Croce,Young John,1
England Lepardo Della Croce,George Tamlin,1
Distaff Lane,England Lepardo Della Croce,1
Clara Green,England Lepardo Della Croce,1
Annie Elton,England Lepardo Della Croce,1
England Lepardo Della Croce,Uncle John a-coming,1
Clara - such,England Lepardo Della Croce,1
George Jenkins,Weirs,1
Edmund Burke,George Jenkins,1
George Jenkins,Signora,1
George Jenkins,Jonathan Wild,1
George Jenkins,Uncle,72
Genoa,George Jenkins,1
George Jenkins,William Desborough,1
George Jenkins,Sam Richardson,3
Arthur,George Jenkins,1
Devonshire,George Jenkins,1
George Jenkins,Miss Bowden's,1
"Clara"" - she",George Jenkins,1
George Jenkins,Sally Lunns,1
Eau de Cologne,George Jenkins,1
George Jenkins,Lisson Grove,1
Czar,George Jenkins,1
George Jenkins,Maltese,1
George Jenkins,Slowski,2
George Jenkins,Peeler,1
George Jenkins,Jack Ketch,1
George Jenkins,Nasty,1
George Jenkins,Stiffly,1
George Jenkins,James McGregor,1
Counsel,George Jenkins,1
George Jenkins,Henry Conrad,1
George Jenkins,Ingomar,2
"Clara - """,George Jenkins,1
George Jenkins,Gloshire,1
George Jenkins,Miss Parrysole,1
Dowdy,George Jenkins,1
George Jenkins,Wull,1
George Jenkins,Hinstitooshun,1
George Jenkins,Lady,1
Calm,George Jenkins,1
"Clara Vaughan - """,George Jenkins,1
George Jenkins,Rio,1
George Jenkins,La Croya,1
George Jenkins,Marian,1
George Jenkins,Jenkinson,1
Fare,George Jenkins,1
George Jenkins,Miasma,1
George Jenkins,Paddington,1
George Jenkins,Surrender,2
George Jenkins,Holy Madonna,1
Chumps,George Jenkins,1
George Jenkins,John Huxtable's,1
Abraham Cann's,George Jenkins,1
George Jenkins,Stoic Shelfer's,1
Cabman,George Jenkins,1
Edgware Road - we,George Jenkins,1
Coachman,George Jenkins,1
"Clara"" - they",George Jenkins,1
George Jenkins,John Hoxton,2
Corpse,George Jenkins,1
George Jenkins,William Hiatt,1
George Jenkins,Lady Cranberry ',1
George Jenkins,Honor,1
George Jenkins,Uncle Edgar's,2
George Jenkins,Gradus,1
Alexander,George Jenkins,3
George Jenkins,Young John,1
George Jenkins,George Tamlin,1
Distaff Lane,George Jenkins,1
Clara Green,George Jenkins,1
Annie Elton,George Jenkins,1
George Jenkins,Uncle John a-coming,1
Clara - such,George Jenkins,1
Edmund Burke,Weirs,1
Signora,Weirs,1
Jonathan Wild,Weirs,1
Uncle,Weirs,72
Genoa,Weirs,1
Weirs,William Desborough,1
Sam Richardson,Weirs,3
Arthur,Weirs,1
Devonshire,Weirs,1
Miss Bowden's,Weirs,1
"Clara"" - she",Weirs,1
Sally Lunns,Weirs,1
Eau de Cologne,Weirs,1
Lisson Grove,Weirs,1
Czar,Weirs,1
Maltese,Weirs,1
Slowski,Weirs,2
Peeler,Weirs,1
Jack Ketch,Weirs,1
Nasty,Weirs,1
Stiffly,Weirs,1
James McGregor,Weirs,1
Counsel,Weirs,1
Henry Conrad,Weirs,1
Ingomar,Weirs,2
"Clara - """,Weirs,1
Gloshire,Weirs,1
Miss Parrysole,Weirs,1
Dowdy,Weirs,1
Weirs,Wull,1
Hinstitooshun,Weirs,1
Lady,Weirs,1
Calm,Weirs,1
"Clara Vaughan - """,Weirs,1
Rio,Weirs,1
La Croya,Weirs,1
Marian,Weirs,1
Jenkinson,Weirs,1
Fare,Weirs,1
Miasma,Weirs,1
Paddington,Weirs,1
Surrender,Weirs,2
Holy Madonna,Weirs,1
Chumps,Weirs,1
John Huxtable's,Weirs,1
Abraham Cann's,Weirs,1
Stoic Shelfer's,Weirs,1
Cabman,Weirs,1
Edgware Road - we,Weirs,1
Coachman,Weirs,1
"Clara"" - they",Weirs,1
John Hoxton,Weirs,2
Corpse,Weirs,1
Weirs,William Hiatt,1
Lady Cranberry ',Weirs,1
Honor,Weirs,1
Uncle Edgar's,Weirs,2
Gradus,Weirs,1
Alexander,Weirs,3
Weirs,Young John,1
George Tamlin,Weirs,1
Distaff Lane,Weirs,1
Clara Green,Weirs,1
Annie Elton,Weirs,1
Uncle John a-coming,Weirs,1
Clara - such,Weirs,1
Edmund Burke,Signora,1
Edmund Burke,Jonathan Wild,1
Edmund Burke,Uncle,72
Edmund Burke,Genoa,1
Edmund Burke,William Desborough,1
Edmund Burke,Sam Richardson,3
Arthur,Edmund Burke,1
Devonshire,Edmund Burke,1
Edmund Burke,Miss Bowden's,1
"Clara"" - she",Edmund Burke,1
Edmund Burke,Sally Lunns,1
Eau de Cologne,Edmund Burke,1
Edmund Burke,Lisson Grove,1
Czar,Edmund Burke,1
Edmund Burke,Maltese,1
Edmund Burke,Slowski,2
Edmund Burke,Peeler,1
Edmund Burke,Jack Ketch,1
Edmund Burke,Nasty,1
Edmund Burke,Stiffly,1
Edmund Burke,James McGregor,1
Counsel,Edmund Burke,1
Edmund Burke,Henry Conrad,1
Edmund Burke,Ingomar,2
"Clara - """,Edmund Burke,1
Edmund Burke,Gloshire,1
Edmund Burke,Miss Parrysole,1
Dowdy,Edmund Burke,1
Edmund Burke,Wull,1
Edmund Burke,Hinstitooshun,1
Edmund Burke,Lady,1
Calm,Edmund Burke,1
"Clara Vaughan - """,Edmund Burke,1
Edmund Burke,Rio,1
Edmund Burke,La Croya,1
Edmund Burke,Marian,1
Edmund Burke,Jenkinson,1
Edmund Burke,Fare,1
Edmund Burke,Miasma,1
Edmund Burke,Paddington,1
Edmund Burke,Surrender,2
Edmund Burke,Holy Madonna,1
Chumps,Edmund Burke,1
Edmund Burke,John Huxtable's,1
Abraham Cann's,Edmund Burke,1
Edmund Burke,Stoic Shelfer's,1
Cabman,Edmund Burke,1
Edgware Road - we,Edmund Burke,1
Coachman,Edmund Burke,1
"Clara"" - they",Edmund Burke,1
Edmund Burke,John Hoxton,2
Corpse,Edmund Burke,1
Edmund Burke,William Hiatt,1
Edmund Burke,Lady Cranberry ',1
Edmund Burke,Honor,1
Edmund Burke,Uncle Edgar's,2
Edmund Burke,Gradus,1
Alexander,Edmund Burke,3
Edmund Burke,Young John,1
Edmund Burke,George Tamlin,1
Distaff Lane,Edmund Burke,1
Clara Green,Edmund Burke,1
Annie Elton,Edmund Burke,1
Edmund Burke,Uncle John a-coming,1
Clara - such,Edmund Burke,1
Jonathan Wild,Signora,1
Signora,Uncle,72
Genoa,Signora,1
Signora,William Desborough,1
Sam Richardson,Signora,3
Arthur,Signora,1
Devonshire,Signora,1
Miss Bowden's,Signora,1
"Clara"" - she",Signora,1
Sally Lunns,Signora,1
Eau de Cologne,Signora,1
Lisson Grove,Signora,1
Czar,Signora,1
Maltese,Signora,1
Signora,Slowski,2
Peeler,Signora,1
Jack Ketch,Signora,1
Nasty,Signora,1
Signora,Stiffly,1
James McGregor,Signora,1
Counsel,Signora,1
Henry Conrad,Signora,1
Ingomar,Signora,2
"Clara - """,Signora,1
Gloshire,Signora,1
Miss Parrysole,Signora,1
Dowdy,Signora,1
Signora,Wull,1
Hinstitooshun,Signora,1
Lady,Signora,1
Calm,Signora,1
"Clara Vaughan - """,Signora,1
Rio,Signora,1
La Croya,Signora,1
Marian,Signora,1
Jenkinson,Signora,1
Fare,Signora,1
Miasma,Signora,1
Paddington,Signora,1
Signora,Surrender,2
Holy Madonna,Signora,1
Chumps,Signora,1
John Huxtable's,Signora,1
Abraham Cann's,Signora,1
Signora,Stoic Shelfer's,1
Cabman,Signora,1
Edgware Road - we,Signora,1
Coachman,Signora,1
"Clara"" - they",Signora,1
John Hoxton,Signora,2
Corpse,Signora,1
Signora,William Hiatt,1
Lady Cranberry ',Signora,1
Honor,Signora,1
Signora,Uncle Edgar's,2
Gradus,Signora,1
Alexander,Signora,3
Signora,Young John,1
George Tamlin,Signora,1
Distaff Lane,Signora,1
Clara Green,Signora,1
Annie Elton,Signora,1
Signora,Uncle John a-coming,1
Clara - such,Signora,1
Jonathan Wild,Uncle,72
Genoa,Jonathan Wild,1
Jonathan Wild,William Desborough,1
Jonathan Wild,Sam Richardson,3
Arthur,Jonathan Wild,1
Devonshire,Jonathan Wild,1
Jonathan Wild,Miss Bowden's,1
"Clara"" - she",Jonathan Wild,1
Jonathan Wild,Sally Lunns,1
