nodeA,nodeB,weight
Emanuel Prockter - I,Longshaw,14
Longshaw,Ye'll,14
Light,Longshaw,14
Glad,Longshaw,14
Longshaw,Paisley,14
Longshaw,Swetnams,14
Joshua,Longshaw,14
Longshaw,Mont Blanc,14
Don Juan,Longshaw,14
Longshaw,Norseman,14
Buchanan,Longshaw,28
Derby,Longshaw,14
Bechstein,Longshaw,14
Longshaw,Wiltshire,42
Hush,Longshaw,14
Longshaw,Nottingham,14
Lilian Swetnam,Longshaw,14
Fritz,Longshaw,42
Dickens,Longshaw,14
Charles Dickens,Longshaw,14
Rathbone,Rathbone,3
Helen Rathbone's,Rathbone,3
Josiah Wedgwood,Rathbone,3
Helen,Rathbone,384
Prockter,Rathbone,432
Helen Rathbone,Rathbone,6
Bratt,Rathbone,21
Glasgow,Rathbone,36
Moorthorne,Rathbone,6
Avert,Rathbone,3
Emanuel Prockter,Rathbone,81
Prockter  ,Rathbone,3
James Ollerenshaw's,Rathbone,9
Rathbone,Trafalgar,18
Nos,Rathbone,3
Beau Brummel,Rathbone,3
Rathbone,Whitaker,3
Butt,Rathbone,108
Rathbone,Uncle,15
Mester Ollerenshaw,Rathbone,3
Rathbone,Susan - an afternoon,3
Prockter - a,Rathbone,3
George Frederick Handel,Rathbone,3
Rathbone,Robin Adair,3
Rathbone,Yorkshire,15
Confucius,Rathbone,3
Rathbone,Uncle James,21
Rathbone,Shakespearean,3
Rathbone,Sarah Swetnam,45
Rathbone,Swetnam,15
Rathbone,Sally,24
Rathbone,Sarah,90
Brunt,Rathbone,15
Lilian,Rathbone,6
Andrew Dean,Rathbone,108
Nell,Rathbone,3
Jane,Rathbone,3
Jimmy,Rathbone,48
Dean,Rathbone,30
Churchman,Rathbone,3
Emanuel,Rathbone,18
Georgiana,Rathbone,60
Jarndyce,Rathbone,15
Kiel,Rathbone,3
Flora Prockter,Rathbone,3
Flora,Rathbone,3
Rathbone,Ted,3
Rathbone,Ronald,3
Rathbone,Ronald Swetnam,3
Jos,Rathbone,9
Jos Swetman,Rathbone,3
Jos Swetnam,Rathbone,9
Emanuel Prockter's,Rathbone,3
Joe,Rathbone,3
Benskin,Rathbone,6
Andrew,Rathbone,30
Rathbone,Wilbrahams,12
Carey,Rathbone,3
Oldcastle,Rathbone,3
Miser,Rathbone,3
Rathbone,Ye,3
Machiavelli,Rathbone,3
Hanbridge,Rathbone,3
Crewe,Rathbone,12
Bass,Rathbone,3
Helen - she,Rathbone,3
Edinburgh,Rathbone,3
Rathbone,Welsh,3
Hurrah,Rathbone,3
Crump,Rathbone,18
Ezra Brunt,Rathbone,3
Hall,Rathbone,6
Emanuel Prockter - I,Rathbone,3
Rathbone,Ye'll,3
Light,Rathbone,3
Glad,Rathbone,3
Paisley,Rathbone,3
Rathbone,Swetnams,3
Joshua,Rathbone,3
Mont Blanc,Rathbone,3
Don Juan,Rathbone,3
Norseman,Rathbone,3
Buchanan,Rathbone,6
Derby,Rathbone,3
Bechstein,Rathbone,3
Rathbone,Wiltshire,9
Hush,Rathbone,3
Nottingham,Rathbone,3
Lilian Swetnam,Rathbone,3
Fritz,Rathbone,9
Dickens,Rathbone,3
Charles Dickens,Rathbone,3
Helen Rathbone's,Josiah Wedgwood,1
Helen,Helen Rathbone's,128
Helen Rathbone's,Prockter,144
Helen Rathbone,Helen Rathbone's,2
Bratt,Helen Rathbone's,7
Glasgow,Helen Rathbone's,12
Helen Rathbone's,Moorthorne,2
Avert,Helen Rathbone's,1
Emanuel Prockter,Helen Rathbone's,27
Helen Rathbone's,Prockter  ,1
Helen Rathbone's,James Ollerenshaw's,3
Helen Rathbone's,Trafalgar,6
Helen Rathbone's,Nos,1
Beau Brummel,Helen Rathbone's,1
Helen Rathbone's,Whitaker,1
Butt,Helen Rathbone's,36
Helen Rathbone's,Uncle,5
Helen Rathbone's,Mester Ollerenshaw,1
Helen Rathbone's,Susan - an afternoon,1
Helen Rathbone's,Prockter - a,1
George Frederick Handel,Helen Rathbone's,1
Helen Rathbone's,Robin Adair,1
Helen Rathbone's,Yorkshire,5
Confucius,Helen Rathbone's,1
Helen Rathbone's,Uncle James,7
Helen Rathbone's,Shakespearean,1
Helen Rathbone's,Sarah Swetnam,15
Helen Rathbone's,Swetnam,5
Helen Rathbone's,Sally,8
Helen Rathbone's,Sarah,30
Brunt,Helen Rathbone's,5
Helen Rathbone's,Lilian,2
Andrew Dean,Helen Rathbone's,36
Helen Rathbone's,Nell,1
Helen Rathbone's,Jane,1
Helen Rathbone's,Jimmy,16
Dean,Helen Rathbone's,10
Churchman,Helen Rathbone's,1
Emanuel,Helen Rathbone's,6
Georgiana,Helen Rathbone's,20
Helen Rathbone's,Jarndyce,5
Helen Rathbone's,Kiel,1
Flora Prockter,Helen Rathbone's,1
Flora,Helen Rathbone's,1
Helen Rathbone's,Ted,1
Helen Rathbone's,Ronald,1
Helen Rathbone's,Ronald Swetnam,1
Helen Rathbone's,Jos,3
Helen Rathbone's,Jos Swetman,1
Helen Rathbone's,Jos Swetnam,3
Emanuel Prockter's,Helen Rathbone's,1
Helen Rathbone's,Joe,1
Benskin,Helen Rathbone's,2
Andrew,Helen Rathbone's,10
Helen Rathbone's,Wilbrahams,4
Carey,Helen Rathbone's,1
Helen Rathbone's,Oldcastle,1
Helen Rathbone's,Miser,1
Helen Rathbone's,Ye,1
Helen Rathbone's,Machiavelli,1
Hanbridge,Helen Rathbone's,1
Crewe,Helen Rathbone's,4
Bass,Helen Rathbone's,1
Helen - she,Helen Rathbone's,1
Edinburgh,Helen Rathbone's,1
Helen Rathbone's,Welsh,1
Helen Rathbone's,Hurrah,1
Crump,Helen Rathbone's,6
Ezra Brunt,Helen Rathbone's,1
Hall,Helen Rathbone's,2
Emanuel Prockter - I,Helen Rathbone's,1
Helen Rathbone's,Ye'll,1
Helen Rathbone's,Light,1
Glad,Helen Rathbone's,1
Helen Rathbone's,Paisley,1
Helen Rathbone's,Swetnams,1
Helen Rathbone's,Joshua,1
Helen Rathbone's,Mont Blanc,1
Don Juan,Helen Rathbone's,1
Helen Rathbone's,Norseman,1
Buchanan,Helen Rathbone's,2
Derby,Helen Rathbone's,1
Bechstein,Helen Rathbone's,1
Helen Rathbone's,Wiltshire,3
Helen Rathbone's,Hush,1
Helen Rathbone's,Nottingham,1
Helen Rathbone's,Lilian Swetnam,1
Fritz,Helen Rathbone's,3
Dickens,Helen Rathbone's,1
Charles Dickens,Helen Rathbone's,1
Helen,Josiah Wedgwood,128
Josiah Wedgwood,Prockter,144
Helen Rathbone,Josiah Wedgwood,2
Bratt,Josiah Wedgwood,7
Glasgow,Josiah Wedgwood,12
Josiah Wedgwood,Moorthorne,2
Avert,Josiah Wedgwood,1
Emanuel Prockter,Josiah Wedgwood,27
Josiah Wedgwood,Prockter  ,1
James Ollerenshaw's,Josiah Wedgwood,3
Josiah Wedgwood,Trafalgar,6
Josiah Wedgwood,Nos,1
Beau Brummel,Josiah Wedgwood,1
Josiah Wedgwood,Whitaker,1
Butt,Josiah Wedgwood,36
Josiah Wedgwood,Uncle,5
Josiah Wedgwood,Mester Ollerenshaw,1
Josiah Wedgwood,Susan - an afternoon,1
Josiah Wedgwood,Prockter - a,1
George Frederick Handel,Josiah Wedgwood,1
Josiah Wedgwood,Robin Adair,1
Josiah Wedgwood,Yorkshire,5
Confucius,Josiah Wedgwood,1
Josiah Wedgwood,Uncle James,7
Josiah Wedgwood,Shakespearean,1
Josiah Wedgwood,Sarah Swetnam,15
Josiah Wedgwood,Swetnam,5
Josiah Wedgwood,Sally,8
Josiah Wedgwood,Sarah,30
Brunt,Josiah Wedgwood,5
Josiah Wedgwood,Lilian,2
Andrew Dean,Josiah Wedgwood,36
Josiah Wedgwood,Nell,1
Jane,Josiah Wedgwood,1
Jimmy,Josiah Wedgwood,16
Dean,Josiah Wedgwood,10
Churchman,Josiah Wedgwood,1
Emanuel,Josiah Wedgwood,6
Georgiana,Josiah Wedgwood,20
Jarndyce,Josiah Wedgwood,5
Josiah Wedgwood,Kiel,1
Flora Prockter,Josiah Wedgwood,1
Flora,Josiah Wedgwood,1
Josiah Wedgwood,Ted,1
Josiah Wedgwood,Ronald,1
Josiah Wedgwood,Ronald Swetnam,1
Jos,Josiah Wedgwood,3
Jos Swetman,Josiah Wedgwood,1
Jos Swetnam,Josiah Wedgwood,3
Emanuel Prockter's,Josiah Wedgwood,1
Joe,Josiah Wedgwood,1
Benskin,Josiah Wedgwood,2
Andrew,Josiah Wedgwood,10
Josiah Wedgwood,Wilbrahams,4
Carey,Josiah Wedgwood,1
Josiah Wedgwood,Oldcastle,1
Josiah Wedgwood,Miser,1
Josiah Wedgwood,Ye,1
Josiah Wedgwood,Machiavelli,1
Hanbridge,Josiah Wedgwood,1
Crewe,Josiah Wedgwood,4
Bass,Josiah Wedgwood,1
Helen - she,Josiah Wedgwood,1
Edinburgh,Josiah Wedgwood,1
Josiah Wedgwood,Welsh,1
Hurrah,Josiah Wedgwood,1
Crump,Josiah Wedgwood,6
Ezra Brunt,Josiah Wedgwood,1
Hall,Josiah Wedgwood,2
Emanuel Prockter - I,Josiah Wedgwood,1
Josiah Wedgwood,Ye'll,1
Josiah Wedgwood,Light,1
Glad,Josiah Wedgwood,1
Josiah Wedgwood,Paisley,1
Josiah Wedgwood,Swetnams,1
Joshua,Josiah Wedgwood,1
Josiah Wedgwood,Mont Blanc,1
Don Juan,Josiah Wedgwood,1
Josiah Wedgwood,Norseman,1
Buchanan,Josiah Wedgwood,2
Derby,Josiah Wedgwood,1
Bechstein,Josiah Wedgwood,1
Josiah Wedgwood,Wiltshire,3
Hush,Josiah Wedgwood,1
Josiah Wedgwood,Nottingham,1
Josiah Wedgwood,Lilian Swetnam,1
Fritz,Josiah Wedgwood,3
Dickens,Josiah Wedgwood,1
Charles Dickens,Josiah Wedgwood,1
Helen,Helen,8128
Helen,Prockter,18432
Helen,Helen Rathbone,256
Bratt,Helen,896
Glasgow,Helen,1536
Helen,Moorthorne,256
Avert,Helen,128
Emanuel Prockter,Helen,3456
Helen,Prockter  ,128
Helen,James Ollerenshaw's,384
Helen,Trafalgar,768
Helen,Nos,128
Beau Brummel,Helen,128
Helen,Whitaker,128
Butt,Helen,4608
Helen,Uncle,640
Helen,Mester Ollerenshaw,128
Helen,Susan - an afternoon,128
Helen,Prockter - a,128
George Frederick Handel,Helen,128
Helen,Robin Adair,128
Helen,Yorkshire,640
Confucius,Helen,128
Helen,Uncle James,896
Helen,Shakespearean,128
Helen,Sarah Swetnam,1920
Helen,Swetnam,640
Helen,Sally,1024
Helen,Sarah,3840
Brunt,Helen,640
Helen,Lilian,256
Andrew Dean,Helen,4608
Helen,Nell,128
Helen,Jane,128
Helen,Jimmy,2048
Dean,Helen,1280
Churchman,Helen,128
Emanuel,Helen,768
Georgiana,Helen,2560
Helen,Jarndyce,640
Helen,Kiel,128
Flora Prockter,Helen,128
Flora,Helen,128
Helen,Ted,128
Helen,Ronald,128
Helen,Ronald Swetnam,128
Helen,Jos,384
Helen,Jos Swetman,128
Helen,Jos Swetnam,384
Emanuel Prockter's,Helen,128
Helen,Joe,128
Benskin,Helen,256
Andrew,Helen,1280
Helen,Wilbrahams,512
Carey,Helen,128
Helen,Oldcastle,128
Helen,Miser,128
Helen,Ye,128
Helen,Machiavelli,128
Hanbridge,Helen,128
Crewe,Helen,512
Bass,Helen,128
Helen,Helen - she,128
Edinburgh,Helen,128
Helen,Welsh,128
Helen,Hurrah,128
Crump,Helen,768
Ezra Brunt,Helen,128
Hall,Helen,256
Emanuel Prockter - I,Helen,128
Helen,Ye'll,128
Helen,Light,128
Glad,Helen,128
Helen,Paisley,128
Helen,Swetnams,128
Helen,Joshua,128
Helen,Mont Blanc,128
Don Juan,Helen,128
Helen,Norseman,128
Buchanan,Helen,256
Derby,Helen,128
Bechstein,Helen,128
Helen,Wiltshire,384
Helen,Hush,128
Helen,Nottingham,128
Helen,Lilian Swetnam,128
Fritz,Helen,384
Dickens,Helen,128
Charles Dickens,Helen,128
Prockter,Prockter,10296
Helen Rathbone,Prockter,288
Bratt,Prockter,1008
Glasgow,Prockter,1728
Moorthorne,Prockter,288
Avert,Prockter,144
Emanuel Prockter,Prockter,3888
Prockter,Prockter  ,144
James Ollerenshaw's,Prockter,432
Prockter,Trafalgar,864
Nos,Prockter,144
Beau Brummel,Prockter,144
Prockter,Whitaker,144
Butt,Prockter,5184
Prockter,Uncle,720
Mester Ollerenshaw,Prockter,144
Prockter,Susan - an afternoon,144
Prockter,Prockter - a,144
George Frederick Handel,Prockter,144
Prockter,Robin Adair,144
Prockter,Yorkshire,720
Confucius,Prockter,144
Prockter,Uncle James,1008
Prockter,Shakespearean,144
Prockter,Sarah Swetnam,2160
Prockter,Swetnam,720
Prockter,Sally,1152
Prockter,Sarah,4320
Brunt,Prockter,720
Lilian,Prockter,288
Andrew Dean,Prockter,5184
Nell,Prockter,144
Jane,Prockter,144
Jimmy,Prockter,2304
Dean,Prockter,1440
Churchman,Prockter,144
Emanuel,Prockter,864
Georgiana,Prockter,2880
Jarndyce,Prockter,720
Kiel,Prockter,144
Flora Prockter,Prockter,144
Flora,Prockter,144
Prockter,Ted,144
Prockter,Ronald,144
Prockter,Ronald Swetnam,144
Jos,Prockter,432
Jos Swetman,Prockter,144
Jos Swetnam,Prockter,432
Emanuel Prockter's,Prockter,144
Joe,Prockter,144
Benskin,Prockter,288
Andrew,Prockter,1440
Prockter,Wilbrahams,576
Carey,Prockter,144
Oldcastle,Prockter,144
Miser,Prockter,144
Prockter,Ye,144
Machiavelli,Prockter,144
Hanbridge,Prockter,144
Crewe,Prockter,576
Bass,Prockter,144
Helen - she,Prockter,144
Edinburgh,Prockter,144
Prockter,Welsh,144
Hurrah,Prockter,144
Crump,Prockter,864
Ezra Brunt,Prockter,144
Hall,Prockter,288
Emanuel Prockter - I,Prockter,144
Prockter,Ye'll,144
Light,Prockter,144
Glad,Prockter,144
Paisley,Prockter,144
Prockter,Swetnams,144
Joshua,Prockter,144
Mont Blanc,Prockter,144
Don Juan,Prockter,144
Norseman,Prockter,144
Buchanan,Prockter,288
Derby,Prockter,144
Bechstein,Prockter,144
Prockter,Wiltshire,432
Hush,Prockter,144
Nottingham,Prockter,144
Lilian Swetnam,Prockter,144
Fritz,Prockter,432
Dickens,Prockter,144
Charles Dickens,Prockter,144
Bratt,Helen Rathbone,14
Glasgow,Helen Rathbone,24
Helen Rathbone,Helen Rathbone,1
Helen Rathbone,Moorthorne,4
Avert,Helen Rathbone,2
Emanuel Prockter,Helen Rathbone,54
Helen Rathbone,Prockter  ,2
Helen Rathbone,James Ollerenshaw's,6
Helen Rathbone,Trafalgar,12
Helen Rathbone,Nos,2
Beau Brummel,Helen Rathbone,2
Helen Rathbone,Whitaker,2
Butt,Helen Rathbone,72
Helen Rathbone,Uncle,10
Helen Rathbone,Mester Ollerenshaw,2
Helen Rathbone,Susan - an afternoon,2
Helen Rathbone,Prockter - a,2
George Frederick Handel,Helen Rathbone,2
Helen Rathbone,Robin Adair,2
Helen Rathbone,Yorkshire,10
Confucius,Helen Rathbone,2
Helen Rathbone,Uncle James,14
Helen Rathbone,Shakespearean,2
Helen Rathbone,Sarah Swetnam,30
Helen Rathbone,Swetnam,10
Helen Rathbone,Sally,16
Helen Rathbone,Sarah,60
Brunt,Helen Rathbone,10
Helen Rathbone,Lilian,4
Andrew Dean,Helen Rathbone,72
Helen Rathbone,Nell,2
Helen Rathbone,Jane,2
Helen Rathbone,Jimmy,32
Dean,Helen Rathbone,20
Churchman,Helen Rathbone,2
Emanuel,Helen Rathbone,12
Georgiana,Helen Rathbone,40
Helen Rathbone,Jarndyce,10
Helen Rathbone,Kiel,2
Flora Prockter,Helen Rathbone,2
Flora,Helen Rathbone,2
Helen Rathbone,Ted,2
Helen Rathbone,Ronald,2
Helen Rathbone,Ronald Swetnam,2
Helen Rathbone,Jos,6
Helen Rathbone,Jos Swetman,2
Helen Rathbone,Jos Swetnam,6
Emanuel Prockter's,Helen Rathbone,2
Helen Rathbone,Joe,2
Benskin,Helen Rathbone,4
Andrew,Helen Rathbone,20
Helen Rathbone,Wilbrahams,8
Carey,Helen Rathbone,2
Helen Rathbone,Oldcastle,2
Helen Rathbone,Miser,2
Helen Rathbone,Ye,2
Helen Rathbone,Machiavelli,2
Hanbridge,Helen Rathbone,2
Crewe,Helen Rathbone,8
Bass,Helen Rathbone,2
Helen - she,Helen Rathbone,2
Edinburgh,Helen Rathbone,2
Helen Rathbone,Welsh,2
Helen Rathbone,Hurrah,2
Crump,Helen Rathbone,12
Ezra Brunt,Helen Rathbone,2
Hall,Helen Rathbone,4
Emanuel Prockter - I,Helen Rathbone,2
Helen Rathbone,Ye'll,2
Helen Rathbone,Light,2
Glad,Helen Rathbone,2
Helen Rathbone,Paisley,2
Helen Rathbone,Swetnams,2
Helen Rathbone,Joshua,2
Helen Rathbone,Mont Blanc,2
Don Juan,Helen Rathbone,2
Helen Rathbone,Norseman,2
Buchanan,Helen Rathbone,4
Derby,Helen Rathbone,2
Bechstein,Helen Rathbone,2
Helen Rathbone,Wiltshire,6
Helen Rathbone,Hush,2
Helen Rathbone,Nottingham,2
Helen Rathbone,Lilian Swetnam,2
Fritz,Helen Rathbone,6
Dickens,Helen Rathbone,2
Charles Dickens,Helen Rathbone,2
Bratt,Bratt,21
Bratt,Glasgow,84
Bratt,Moorthorne,14
Avert,Bratt,7
Bratt,Emanuel Prockter,189
Bratt,Prockter  ,7
Bratt,James Ollerenshaw's,21
Bratt,Trafalgar,42
Bratt,Nos,7
Beau Brummel,Bratt,7
Bratt,Whitaker,7
Bratt,Butt,252
Bratt,Uncle,35
Bratt,Mester Ollerenshaw,7
Bratt,Susan - an afternoon,7
Bratt,Prockter - a,7
Bratt,George Frederick Handel,7
Bratt,Robin Adair,7
Bratt,Yorkshire,35
Bratt,Confucius,7
Bratt,Uncle James,49
Bratt,Shakespearean,7
Bratt,Sarah Swetnam,105
Bratt,Swetnam,35
Bratt,Sally,56
Bratt,Sarah,210
Bratt,Brunt,35
Bratt,Lilian,14
Andrew Dean,Bratt,252
Bratt,Nell,7
Bratt,Jane,7
Bratt,Jimmy,112
Bratt,Dean,70
Bratt,Churchman,7
Bratt,Emanuel,42
Bratt,Georgiana,140
Bratt,Jarndyce,35
Bratt,Kiel,7
Bratt,Flora Prockter,7
Bratt,Flora,7
Bratt,Ted,7
Bratt,Ronald,7
Bratt,Ronald Swetnam,7
Bratt,Jos,21
Bratt,Jos Swetman,7
Bratt,Jos Swetnam,21
Bratt,Emanuel Prockter's,7
Bratt,Joe,7
Benskin,Bratt,14
Andrew,Bratt,70
Bratt,Wilbrahams,28
Bratt,Carey,7
Bratt,Oldcastle,7
Bratt,Miser,7
Bratt,Ye,7
Bratt,Machiavelli,7
Bratt,Hanbridge,7
Bratt,Crewe,28
Bass,Bratt,7
Bratt,Helen - she,7
Bratt,Edinburgh,7
Bratt,Welsh,7
Bratt,Hurrah,7
Bratt,Crump,42
Bratt,Ezra Brunt,7
Bratt,Hall,14
Bratt,Emanuel Prockter - I,7
Bratt,Ye'll,7
Bratt,Light,7
Bratt,Glad,7
Bratt,Paisley,7
Bratt,Swetnams,7
Bratt,Joshua,7
Bratt,Mont Blanc,7
Bratt,Don Juan,7
Bratt,Norseman,7
Bratt,Buchanan,14
Bratt,Derby,7
Bechstein,Bratt,7
Bratt,Wiltshire,21
Bratt,Hush,7
Bratt,Nottingham,7
Bratt,Lilian Swetnam,7
Bratt,Fritz,21
Bratt,Dickens,7
Bratt,Charles Dickens,7
Glasgow,Moorthorne,24
Avert,Glasgow,12
Emanuel Prockter,Glasgow,324
Glasgow,Prockter  ,12
Glasgow,James Ollerenshaw's,36
Glasgow,Trafalgar,72
Glasgow,Nos,12
Beau Brummel,Glasgow,12
Glasgow,Whitaker,12
Butt,Glasgow,432
Glasgow,Uncle,60
Glasgow,Mester Ollerenshaw,12
Glasgow,Susan - an afternoon,12
Glasgow,Prockter - a,12
George Frederick Handel,Glasgow,12
Glasgow,Robin Adair,12
Glasgow,Yorkshire,60
Confucius,Glasgow,12
Glasgow,Uncle James,84
Glasgow,Shakespearean,12
Glasgow,Sarah Swetnam,180
Glasgow,Swetnam,60
Glasgow,Sally,96
Glasgow,Sarah,360
Brunt,Glasgow,60
Glasgow,Lilian,24
Andrew Dean,Glasgow,432
Glasgow,Nell,12
Glasgow,Jane,12
Glasgow,Jimmy,192
Dean,Glasgow,120
Churchman,Glasgow,12
Emanuel,Glasgow,72
Georgiana,Glasgow,240
Glasgow,Jarndyce,60
Glasgow,Kiel,12
Flora Prockter,Glasgow,12
Flora,Glasgow,12
Glasgow,Ted,12
Glasgow,Ronald,12
Glasgow,Ronald Swetnam,12
Glasgow,Jos,36
Glasgow,Jos Swetman,12
Glasgow,Jos Swetnam,36
Emanuel Prockter's,Glasgow,12
Glasgow,Joe,12
Benskin,Glasgow,24
Andrew,Glasgow,120
Glasgow,Wilbrahams,48
Carey,Glasgow,12
Glasgow,Oldcastle,12
Glasgow,Miser,12
Glasgow,Ye,12
Glasgow,Machiavelli,12
Glasgow,Hanbridge,12
Glasgow,Glasgow,66
Crewe,Glasgow,48
Bass,Glasgow,12
Glasgow,Helen - she,12
Edinburgh,Glasgow,12
Glasgow,Welsh,12
Glasgow,Hurrah,12
Crump,Glasgow,72
Ezra Brunt,Glasgow,12
Glasgow,Hall,24
Emanuel Prockter - I,Glasgow,12
Glasgow,Ye'll,12
Glasgow,Light,12
Glad,Glasgow,12
Glasgow,Paisley,12
Glasgow,Swetnams,12
Glasgow,Joshua,12
Glasgow,Mont Blanc,12
Don Juan,Glasgow,12
Glasgow,Norseman,12
Buchanan,Glasgow,24
Derby,Glasgow,12
Bechstein,Glasgow,12
Glasgow,Wiltshire,36
Glasgow,Hush,12
Glasgow,Nottingham,12
Glasgow,Lilian Swetnam,12
Fritz,Glasgow,36
Dickens,Glasgow,12
Charles Dickens,Glasgow,12
Avert,Moorthorne,2
Emanuel Prockter,Moorthorne,54
Moorthorne,Prockter  ,2
James Ollerenshaw's,Moorthorne,6
Moorthorne,Trafalgar,12
Moorthorne,Nos,2
Beau Brummel,Moorthorne,2
Moorthorne,Whitaker,2
Butt,Moorthorne,72
Moorthorne,Uncle,10
Mester Ollerenshaw,Moorthorne,2
Moorthorne,Susan - an afternoon,2
Moorthorne,Prockter - a,2
George Frederick Handel,Moorthorne,2
Moorthorne,Robin Adair,2
Moorthorne,Yorkshire,10
Confucius,Moorthorne,2
Moorthorne,Uncle James,14
Moorthorne,Shakespearean,2
Moorthorne,Sarah Swetnam,30
Moorthorne,Swetnam,10
Moorthorne,Sally,16
Moorthorne,Sarah,60
Brunt,Moorthorne,10
Lilian,Moorthorne,4
Andrew Dean,Moorthorne,72
Moorthorne,Nell,2
Jane,Moorthorne,2
Jimmy,Moorthorne,32
Dean,Moorthorne,20
Churchman,Moorthorne,2
Emanuel,Moorthorne,12
Georgiana,Moorthorne,40
Jarndyce,Moorthorne,10
Kiel,Moorthorne,2
Flora Prockter,Moorthorne,2
Flora,Moorthorne,2
Moorthorne,Ted,2
Moorthorne,Ronald,2
Moorthorne,Ronald Swetnam,2
Jos,Moorthorne,6
Jos Swetman,Moorthorne,2
Jos Swetnam,Moorthorne,6
Emanuel Prockter's,Moorthorne,2
Joe,Moorthorne,2
Benskin,Moorthorne,4
Andrew,Moorthorne,20
Moorthorne,Wilbrahams,8
Carey,Moorthorne,2
Moorthorne,Oldcastle,2
Miser,Moorthorne,2
Moorthorne,Ye,2
Machiavelli,Moorthorne,2
Hanbridge,Moorthorne,2
Crewe,Moorthorne,8
Bass,Moorthorne,2
Helen - she,Moorthorne,2
Edinburgh,Moorthorne,2
Moorthorne,Welsh,2
Hurrah,Moorthorne,2
Crump,Moorthorne,12
Ezra Brunt,Moorthorne,2
Hall,Moorthorne,4
Emanuel Prockter - I,Moorthorne,2
Moorthorne,Ye'll,2
Light,Moorthorne,2
Glad,Moorthorne,2
Moorthorne,Paisley,2
Moorthorne,Swetnams,2
Joshua,Moorthorne,2
Mont Blanc,Moorthorne,2
Don Juan,Moorthorne,2
Moorthorne,Norseman,2
Buchanan,Moorthorne,4
Derby,Moorthorne,2
Bechstein,Moorthorne,2
Moorthorne,Wiltshire,6
Moorthorne,Moorthorne,1
Hush,Moorthorne,2
Moorthorne,Nottingham,2
Lilian Swetnam,Moorthorne,2
Fritz,Moorthorne,6
Dickens,Moorthorne,2
Charles Dickens,Moorthorne,2
Avert,Emanuel Prockter,27
Avert,Prockter  ,1
Avert,James Ollerenshaw's,3
Avert,Trafalgar,6
Avert,Nos,1
Avert,Beau Brummel,1
Avert,Whitaker,1
Avert,Butt,36
Avert,Uncle,5
Avert,Mester Ollerenshaw,1
Avert,Susan - an afternoon,1
Avert,Prockter - a,1
Avert,George Frederick Handel,1
Avert,Robin Adair,1
Avert,Yorkshire,5
Avert,Confucius,1
Avert,Uncle James,7
Avert,Shakespearean,1
Avert,Sarah Swetnam,15
Avert,Swetnam,5
Avert,Sally,8
Avert,Sarah,30
Avert,Brunt,5
Avert,Lilian,2
Andrew Dean,Avert,36
Avert,Nell,1
Avert,Jane,1
Avert,Jimmy,16
Avert,Dean,10
Avert,Churchman,1
Avert,Emanuel,6
Avert,Georgiana,20
Avert,Jarndyce,5
Avert,Kiel,1
Avert,Flora Prockter,1
Avert,Flora,1
Avert,Ted,1
Avert,Ronald,1
Avert,Ronald Swetnam,1
Avert,Jos,3
Avert,Jos Swetman,1
Avert,Jos Swetnam,3
Avert,Emanuel Prockter's,1
Avert,Joe,1
Avert,Benskin,2
Andrew,Avert,10
Avert,Wilbrahams,4
Avert,Carey,1
Avert,Oldcastle,1
Avert,Miser,1
Avert,Ye,1
Avert,Machiavelli,1
Avert,Hanbridge,1
Avert,Crewe,4
Avert,Bass,1
Avert,Helen - she,1
Avert,Edinburgh,1
Avert,Welsh,1
Avert,Hurrah,1
Avert,Crump,6
Avert,Ezra Brunt,1
Avert,Hall,2
Avert,Emanuel Prockter - I,1
Avert,Ye'll,1
Avert,Light,1
Avert,Glad,1
Avert,Paisley,1
Avert,Swetnams,1
Avert,Joshua,1
Avert,Mont Blanc,1
Avert,Don Juan,1
Avert,Norseman,1
Avert,Buchanan,2
Avert,Derby,1
Avert,Bechstein,1
Avert,Wiltshire,3
Avert,Hush,1
Avert,Nottingham,1
Avert,Lilian Swetnam,1
Avert,Fritz,3
Avert,Dickens,1
Avert,Charles Dickens,1
Emanuel Prockter,Prockter  ,27
Emanuel Prockter,James Ollerenshaw's,81
Emanuel Prockter,Trafalgar,162
Emanuel Prockter,Nos,27
Beau Brummel,Emanuel Prockter,27
Emanuel Prockter,Whitaker,27
Butt,Emanuel Prockter,972
Emanuel Prockter,Uncle,135
Emanuel Prockter,Mester Ollerenshaw,27
Emanuel Prockter,Susan - an afternoon,27
Emanuel Prockter,Prockter - a,27
Emanuel Prockter,George Frederick Handel,27
Emanuel Prockter,Robin Adair,27
Emanuel Prockter,Yorkshire,135
Confucius,Emanuel Prockter,27
Emanuel Prockter,Uncle James,189
Emanuel Prockter,Shakespearean,27
Emanuel Prockter,Sarah Swetnam,405
Emanuel Prockter,Swetnam,135
Emanuel Prockter,Sally,216
Emanuel Prockter,Sarah,810
Brunt,Emanuel Prockter,135
Emanuel Prockter,Emanuel Prockter,351
Emanuel Prockter,Lilian,54
Andrew Dean,Emanuel Prockter,972
Emanuel Prockter,Nell,27
Emanuel Prockter,Jane,27
Emanuel Prockter,Jimmy,432
Dean,Emanuel Prockter,270
Churchman,Emanuel Prockter,27
Emanuel,Emanuel Prockter,162
Emanuel Prockter,Georgiana,540
Emanuel Prockter,Jarndyce,135
Emanuel Prockter,Kiel,27
